TransFactor	Target
ARNT2	CEP95
ARNT2	CHAF1A
ARNT2	CHFR
ARNT2	CHGA
ARNT2	CHIC1
ARNT2	CHL1
ARNT2	CHM
ARNT2	CHRM2
ARNT2	CHST1
ARNT2	CHTF18
ARNT2	CIPC
ARNT2	CKLF
ARNT2	CKMT1A
ARNT2	CKMT1B
ARNT2	CLASRP
ARNT2	CLCN4
ARNT2	CLCN6
ARNT2	CLIP4
ARNT2	CLK2
ARNT2	CLN3
ARNT2	CMIP
ARNT2	CNNM1
ARNT2	CNNM2
ARNT2	CNPY2
ARNT2	COMMD4
ARNT2	COQ4
ARNT2	COTL1
ARNT2	CPEB1
ARNT2	CPEB4
ARNT2	CPNE7
ARNT2	CRHR1
ARNT2	CRLF1
ARNT2	CSTB
ARNT2	CTSD
ARNT2	CTSL
ARNT2	CTSZ
ARNT2	CYGB
ARNT2	DAXX
ARNT2	DAZAP1
ARNT2	DCAF11
ARNT2	DCAF13
ARNT2	DCHS2
ARNT2	DDAH1
ARNT2	DENND2D
ARNT2	DENND5A
ARNT2	DGKE
ARNT2	DHX34
ARNT2	DIO2
ARNT2	DLEU7
ARNT2	DMXL2
ARNT2	DNAJC18
ARNT2	DOCK9
ARNT2	DOK1
ARNT2	DPP6
ARNT2	DRD5
ARNT2	DSCC1
ARNT2	DTYMK
ARNT2	DUS1L
ARNT2	DUSP8
ARNT2	DVL2
ARNT2	DYNC1I1
ARNT2	DYRK1A
ARNT2	EEF1D
ARNT2	EFNB1
ARNT2	EFTUD2
ARNT2	EGFL8
ARNT2	EHBP1
ARNT2	EIF4A1
ARNT2	EIF4E3
ARNT2	ELAVL4
ARNT2	ELOVL4
ARNT2	EMC9
ARNT2	EME1
ARNT2	ENC1
ARNT2	ENG
ARNT2	ENPP5
ARNT2	EP300
ARNT2	EPB41L1
ARNT2	ERCC6
ARNT2	ERP29
ARNT2	ESRP2
ARNT2	ESRRG
ARNT2	ETV6
ARNT2	EXOC3L2
ARNT2	FADD
ARNT2	FAM120B
ARNT2	FAM134A
ARNT2	FAM13A
ARNT2	FAM167B
ARNT2	FAM168B
ARNT2	FAM179B
ARNT2	FAM19A2
ARNT2	FAM20C
ARNT2	FAM212B
ARNT2	FAM217B
ARNT2	FAM47E
ARNT2	FAM63B
ARNT2	FBXL8
ARNT2	FBXO11
ARNT2	FBXO36
ARNT2	FCGR3A
ARNT2	FCGRT
ARNT2	FGF14
ARNT2	FHOD3
ARNT2	FITM1
ARNT2	FKBP11
ARNT2	FLAD1
ARNT2	FMR1
ARNT2	FOXRED2
ARNT2	FUOM
ARNT2	G3BP2
ARNT2	GAA
