TransFactor	Target
ATF2	FAM167B
ATF2	FAM168A
ATF2	FAM168B
ATF2	FAM173A
ATF2	FAM193B
ATF2	FAM195B
ATF2	FAM228B
ATF2	FAM50A
ATF2	FAM63B
ATF2	FAM73A
ATF2	FAM83D
ATF2	FAM98B
ATF2	FASTK
ATF2	FAU
ATF2	FBXL6
ATF2	FBXO21
ATF2	FBXW11
ATF2	FBXW2
ATF2	FCF1
ATF2	FDX1L
ATF2	FKBP2
ATF2	FKBP8
ATF2	FLYWCH2
ATF2	FOXJ3
ATF2	FRRS1
ATF2	FUBP1
ATF2	FUBP3
ATF2	FUT10
ATF2	FUT11
ATF2	G3BP1
ATF2	G3BP2
ATF2	GABARAP
ATF2	GADD45GIP1
ATF2	GALE
ATF2	GAN
ATF2	GANAB
ATF2	GART
ATF2	GATC
ATF2	GBF1
ATF2	GCC1
ATF2	GCLM
ATF2	GCN1L1
ATF2	GEMIN5
ATF2	GEMIN6
ATF2	GEMIN7
ATF2	GFM1
ATF2	GGCX
ATF2	GINM1
ATF2	GLTSCR2
