TransFactor	Target
ATF1	UFL1
ATF1	USP15
ATF1	USP16
ATF1	USP37
ATF1	USP8
ATF1	UTP23
ATF1	VCPIP1
ATF1	VCPKMT
ATF1	VEZT
ATF1	VPS18
ATF1	VTA1
ATF1	WBP2
ATF1	WDR36
ATF1	WDR43
ATF1	WDR75
ATF1	WDR81
ATF1	WDR89
ATF1	WRN
ATF1	WSB1
ATF1	XPOT
ATF1	XRCC4
ATF1	XRN1
ATF1	YIF1B
ATF1	YOD1
ATF1	YPEL5
ATF1	YTHDC1
ATF1	YTHDC2
ATF1	YTHDF3
ATF1	YY1
ATF1	ZBTB11
ATF1	ZBTB14
ATF1	ZBTB21
ATF1	ZC3H11A
ATF1	ZC3H15
ATF1	ZC3H3
ATF1	ZCCHC6
ATF1	ZCCHC7
ATF1	ZCRB1
ATF1	ZFC3H1
ATF1	ZFPL1
ATF1	ZFX
ATF1	ZGRF1
ATF1	ZMYM2
ATF1	ZNF121
ATF1	ZNF131
ATF1	ZNF138
ATF1	ZNF143
ATF1	ZNF146
ATF1	ZNF180
ATF1	ZNF181
ATF1	ZNF182
ATF1	ZNF184
ATF1	ZNF195
ATF1	ZNF213
ATF1	ZNF224
ATF1	ZNF23
ATF1	ZNF248
ATF1	ZNF25
ATF1	ZNF260
ATF1	ZNF277
ATF1	ZNF431
ATF1	ZNF432
ATF1	ZNF484
ATF1	ZNF510
ATF1	ZNF519
ATF1	ZNF548
ATF1	ZNF561
ATF1	ZNF566
ATF1	ZNF586
ATF1	ZNF593
ATF1	ZNF614
ATF1	ZNF627
ATF1	ZNF628
ATF1	ZNF644
ATF1	ZNF675
ATF1	ZNF678
ATF1	ZNF680
ATF1	ZNF684
ATF1	ZNF687
ATF1	ZNF721
ATF1	ZNF791
ATF1	ZNF83
ATF1	ZNF92
ATF1	ZRANB3
ATF2	AAMDC
ATF2	AASDH
ATF2	ABCB10
ATF2	ABCB8
ATF2	ABCE1
ATF2	ABCF3
ATF2	ABHD12
ATF2	ABHD13
ATF2	ABHD14A
ATF2	ABI2
ATF2	ACAA1
ATF2	ACBD3
ATF2	ACBD5
ATF2	ACER2
ATF2	ACOT8
ATF2	ACTB
ATF2	ACTR2
ATF2	ACTR6
ATF2	ACVR2A
ATF2	ADAM10
ATF2	ADAM17
ATF2	ADAM9
ATF2	ADAT2
ATF2	ADD3
ATF2	ADNP
ATF2	ADPRHL2
ATF2	ADRM1
ATF2	AEBP2
ATF2	AFF4
ATF2	AFTPH
ATF2	AGAP3
ATF2	AGFG1
ATF2	AGGF1
ATF2	AGL
ATF2	AGO3
ATF2	AGPAT2
ATF2	AGPAT5
ATF2	AGPS
ATF2	AGTPBP1
ATF2	AHCTF1
ATF2	AHI1
ATF2	AIMP1
ATF2	AKAP10
ATF2	AKAP11
ATF2	AKAP9
ATF2	AKR1A1
ATF2	AKR1B1
ATF2	AKT3
ATF2	ALDH16A1
ATF2	ALDOA
ATF2	ALG10
ATF2	ALG10B
ATF2	ALG3
ATF2	ALKBH4
ATF2	ALKBH6
ATF2	ALKBH7
ATF2	ALKBH8
ATF2	ALS2
ATF2	ANAPC1
ATF2	ANGEL2
ATF2	ANKIB1
ATF2	ANKRD12
ATF2	ANKRD13C
ATF2	ANKRD26
ATF2	ANKRD32
ATF2	ANKRD39
ATF2	ANKRD44
ATF2	ANKRD9
ATF2	ANO6
ATF2	AP1AR
ATF2	AP1M1
ATF2	AP2S1
ATF2	AP4E1
ATF2	AP5S1
ATF2	APAF1
ATF2	APC
ATF2	API5
ATF2	APLF
ATF2	APOA1BP
ATF2	APPBP2
ATF2	APPL1
ATF2	APPL2
ATF2	ARF5
ATF2	ARFGEF2
ATF2	ARFIP1
ATF2	ARHGAP11B
ATF2	ARHGAP42
ATF2	ARHGDIA
ATF2	ARID2
ATF2	ARID4A
ATF2	ARID4B
ATF2	ARIH1
ATF2	ARL14EP
ATF2	ARL15
ATF2	ARL2
ATF2	ARL5A
ATF2	ARL5B
ATF2	ARL6
ATF2	ARL6IP4
ATF2	ARL6IP6
ATF2	ARMC1
ATF2	ARMC5
ATF2	ARMC7
ATF2	ARMCX5
ATF2	ARPP19
ATF2	ARRDC3
ATF2	ASCC3
ATF2	ASH1L
ATF2	ASNA1
ATF2	ASNSD1
ATF2	ASPM
ATF2	ASPSCR1
ATF2	ASXL2
ATF2	ATAD2B
ATF2	ATAD5
ATF2	ATE1
ATF2	ATF1
ATF2	ATF7IP
ATF2	ATG12
ATF2	ATG4C
ATF2	ATG5
ATF2	ATL2
ATF2	ATM
ATF2	ATP11B
ATF2	ATP5D
ATF2	ATP5G1
ATF2	ATP5G2
ATF2	ATP5H
ATF2	ATP5I
ATF2	ATP6V0B
ATF2	ATP6V0C
ATF2	ATP6V0D1
ATF2	ATP6V1F
ATF2	ATR
ATF2	ATRX
ATF2	ATXN7
ATF2	AURKAIP1
ATF2	AZI2
ATF2	AZIN1
ATF2	B3GALNT2
ATF2	B3GAT3
ATF2	B4GALT6
ATF2	B4GALT7
ATF2	BACH1
ATF2	BAG4
ATF2	BARD1
ATF2	BAX
ATF2	BAZ2B
ATF2	BBS10
ATF2	BBX
ATF2	BCLAF1
ATF2	BDP1
ATF2	BIRC2
ATF2	BIRC6
ATF2	BLOC1S3
ATF2	BLOC1S5
ATF2	BLOC1S6
ATF2	BLZF1
ATF2	BMPR1A
ATF2	BNIP2
ATF2	BOD1L1
ATF2	BPTF
ATF2	BRAF
ATF2	BRCA2
ATF2	BRMS1
ATF2	BROX
ATF2	BRWD1
ATF2	BSCL2
ATF2	BTAF1
ATF2	BTBD1
ATF2	BTBD7
ATF2	BTF3L4
ATF2	BZW1
ATF2	C11orf30
ATF2	C11orf54
ATF2	C11orf58
ATF2	C12orf10
ATF2	C12orf4
ATF2	C16orf13
ATF2	C16orf72
ATF2	C16orf87
ATF2	C17orf49
ATF2	C17orf59
ATF2	C17orf80
ATF2	C18orf54
ATF2	C19orf24
ATF2	C19orf43
ATF2	C19orf47
ATF2	C19orf53
ATF2	C19orf60
ATF2	C19orf70
ATF2	C1orf27
ATF2	C2CD5
ATF2	C2orf49
ATF2	C2orf69
ATF2	C4orf29
ATF2	C5orf15
ATF2	C5orf24
ATF2	C5orf42
ATF2	C6orf1
ATF2	C6orf120
ATF2	C7orf60
ATF2	C8orf37
ATF2	C9orf16
ATF2	C9orf41
ATF2	C9orf72
ATF2	CAB39
ATF2	CAMSAP2
ATF2	CAND1
ATF2	CAPN7
ATF2	CAPNS1
ATF2	CARF
ATF2	CASC4
ATF2	CASC5
ATF2	CASD1
ATF2	CASP8AP2
ATF2	CBFB
ATF2	CCAR1
ATF2	CCDC101
ATF2	CCDC107
ATF2	CCDC121
ATF2	CCDC122
ATF2	CCDC124
ATF2	CCDC132
ATF2	CCDC138
ATF2	CCDC14
ATF2	CCDC159
ATF2	CCDC186
ATF2	CCDC39
ATF2	CCDC59
ATF2	CCDC61
ATF2	CCDC66
ATF2	CCDC82
ATF2	CCDC88A
ATF2	CCDC94
ATF2	CCNT1
ATF2	CCNT2
ATF2	CCP110
ATF2	CCS
ATF2	CD164
ATF2	CD2AP
ATF2	CD63
ATF2	CD81
ATF2	CDC14A
ATF2	CDC37L1
ATF2	CDC40
ATF2	CDC42BPA
ATF2	CDC73
ATF2	CDK16
ATF2	CDK19
ATF2	CDK2AP2
ATF2	CDK5
ATF2	CDK6
ATF2	CDKL3
ATF2	CDKL5
ATF2	CDKN2AIP
ATF2	CEBPZ
ATF2	CENPC
ATF2	CENPE
ATF2	CENPK
ATF2	CENPQ
ATF2	CEP120
ATF2	CEP135
ATF2	CEP152
ATF2	CEP162
ATF2	CEP170
ATF2	CEP192
ATF2	CEP290
ATF2	CEP295
ATF2	CEP350
ATF2	CEP44
ATF2	CEP57
ATF2	CEP57L1
ATF2	CEP63
ATF2	CEP70
ATF2	CEP83
ATF2	CEP85L
ATF2	CEP97
ATF2	CERS6
ATF2	CFAP36
ATF2	CFAP69
ATF2	CFAP97
ATF2	CFL1
ATF2	CGGBP1
ATF2	CHCHD10
ATF2	CHD1
ATF2	CHD2
ATF2	CHD9
ATF2	CHM
ATF2	CHMP2A
ATF2	CHMP4B
ATF2	CHUK
ATF2	CHURC1
ATF2	CIB1
ATF2	CIPC
ATF2	CISD3
ATF2	CLASP2
ATF2	CLDND1
ATF2	CLIC4
ATF2	CLK1
ATF2	CLK4
ATF2	CLN3
ATF2	CLOCK
ATF2	CLPP
ATF2	CLPTM1
ATF2	CLPX
ATF2	CLTB
ATF2	CMTM1
ATF2	CNOT6
