TransFactor	Target
ARNT	C5orf51
ARNT	C8G
ARNT	C9orf116
ARNT	CACFD1
ARNT	CACHD1
ARNT	CAD
ARNT	CAMK1
ARNT	CAMK2B
ARNT	CAMSAP2
ARNT	CANX
ARNT	CAPN10
ARNT	CAPN7
ARNT	CASC5
ARNT	CASD1
ARNT	CASP8
ARNT	CBL
ARNT	CBR1
ARNT	CBS
ARNT	CBX5
ARNT	CBX6
ARNT	CCAR1
ARNT	CCDC107
ARNT	CCDC132
ARNT	CCDC22
ARNT	CCDC23
ARNT	CCDC51
ARNT	CCDC61
ARNT	CCDC71
ARNT	CCM2
ARNT	CCNT1
ARNT	CCNYL1
ARNT	CCR2
ARNT	CD2BP2
ARNT	CD302
ARNT	CD63
ARNT	CDC37
ARNT	CDIPT
ARNT	CDK10
ARNT	CDK4
ARNT	CDR2
ARNT	CEBPA
ARNT	CECR5
ARNT	CELF1
ARNT	CENPM
ARNT	CENPP
ARNT	CEP120
ARNT	CEP162
ARNT	CEP350
ARNT	CFL1
ARNT	CFLAR
ARNT	CGN
ARNT	CHADL
ARNT	CHD4
ARNT	CHIC1
ARNT	CHMP2A
ARNT	CHMP4A
ARNT	CHSY1
ARNT	CHTF18
ARNT	CIB1
ARNT	CIPC
ARNT	CIRBP
ARNT	CLASP1
ARNT	CLCN7
ARNT	CLEC18A
ARNT	CLN3
ARNT	CLPP
ARNT	CLTC
ARNT	CLUH
ARNT	CMIP
ARNT	CMTM1
ARNT	CMTR2
ARNT	CNPY2
ARNT	COG5
ARNT	COL8A1
ARNT	COMMD4
ARNT	COMMD9
ARNT	COPRS
ARNT	COPZ1
ARNT	COQ4
ARNT	CPEB1
ARNT	CPEB4
ARNT	CPNE3
ARNT	CPNE7
ARNT	CPSF2
ARNT	CPSF6
ARNT	CR1
ARNT	CRB3
ARNT	CREB3L2
ARNT	CREB3L4
ARNT	CROCC
ARNT	CSDE1
ARNT	CSF2RB
ARNT	CSK
ARNT	CSTB
ARNT	CTSD
ARNT	CTSF
ARNT	CTSZ
ARNT	CUEDC2
ARNT	CUL2
ARNT	CUL4A
ARNT	CUL4B
ARNT	CUTA
ARNT	CX3CR1
ARNT	CXorf23
ARNT	CYTH3
ARNT	D2HGDH
ARNT	DAZAP1
ARNT	DCAF10
ARNT	DCHS2
ARNT	DCK
ARNT	DCLRE1B
ARNT	DCTN4
ARNT	DCTPP1
ARNT	DCUN1D4
ARNT	DCXR
ARNT	DDX3X
ARNT	DDX42
ARNT	DDX49
ARNT	DDX54
ARNT	DDX59
ARNT	DEDD2
ARNT	DEK
ARNT	DENND5B
ARNT	DENND6A
ARNT	DEPDC5
ARNT	DGAT1
ARNT	DHPS
ARNT	DHRS12
ARNT	DHRS13
ARNT	DHRS3
ARNT	DHRS4
ARNT	DHRS4L2
ARNT	DHX34
ARNT	DHX40
ARNT	DIDO1
ARNT	DIO2
ARNT	DNAJB12
ARNT	DNAJC13
ARNT	DNAJC16
ARNT	DNAJC8
ARNT	DNASE1L2
ARNT	DNLZ
ARNT	DNMT1
ARNT	DNPEP
ARNT	DNPH1
ARNT	DOCK1
ARNT	DOHH
ARNT	DPH1
ARNT	DPM3
ARNT	DPP7
ARNT	DRAP1
ARNT	DRD4
ARNT	DTYMK
