TransFactor	Target
ELF1	SCAND1
ELF1	SCNM1
ELF1	SCRN2
ELF1	SCYL2
ELF1	SDHAF1
ELF1	SDHAF2
ELF1	SEC14L1
ELF1	SEC23IP
ELF1	SEC24B
ELF1	SEC31A
ELF1	SECISBP2L
ELF1	SEMA4C
ELF1	SENP1
ELF1	SENP6
ELF1	SENP7
ELF1	SEPT10
ELF1	SEPT2
ELF1	SEPT7
ELF1	SERF2
ELF1	SERINC1
ELF1	SERINC3
ELF1	SERINC5
ELF1	SETBP1
ELF1	SETD2
ELF1	SETD5
ELF1	SETX
ELF1	SF3B1
ELF1	SF3B5
ELF1	SFMBT2
ELF1	SFXN4
ELF1	SH2B3
ELF1	SHARPIN
ELF1	SHFM1
ELF1	SHPRH
ELF1	SIL1
ELF1	SIN3A
ELF1	SIPA1L3
ELF1	SIRT1
ELF1	SIRT3
ELF1	SKI
ELF1	SKIL
ELF1	SLC10A7
ELF1	SLC12A6
ELF1	SLC25A28
ELF1	SLC25A39
ELF1	SLC25A40
ELF1	SLC30A6
ELF1	SLC30A9
ELF1	SLC35F5
ELF1	SLC37A3
ELF1	SLC38A7
ELF1	SLC4A7
ELF1	SLFN11
ELF1	SLIRP
ELF1	SLK
ELF1	SLMAP
ELF1	SLTM
ELF1	SMAD5
ELF1	SMARCA5
ELF1	SMARCAD1
ELF1	SMC1A
ELF1	SMC3
ELF1	SMC5
ELF1	SMCHD1
ELF1	SMDT1
ELF1	SMEK2
ELF1	SMG1
ELF1	SMIM4
ELF1	SMURF2
ELF1	SNAPC3
ELF1	SNF8
ELF1	SNIP1
ELF1	SNRK
ELF1	SNRNP25
ELF1	SNRNP35
ELF1	SNRPC
ELF1	SNRPD2
ELF1	SNTA1
ELF1	SNTB2
ELF1	SNX12
ELF1	SNX13
ELF1	SNX6
ELF1	SOAT1
ELF1	SOCS4
ELF1	SOCS5
ELF1	SOD1
ELF1	SON
ELF1	SOS1
ELF1	SOS2
ELF1	SP1
ELF1	SP3
ELF1	SP4
ELF1	SPEN
ELF1	SPG11
ELF1	SPICE1
ELF1	SPIN1
ELF1	SPIN3
ELF1	SPOPL
ELF1	SPRED2
ELF1	SPRY2
ELF1	SPTBN1
ELF1	SPTLC1
ELF1	SPTLC2
ELF1	SPTY2D1
ELF1	SRA1
ELF1	SRBD1
ELF1	SRCAP
ELF1	SREK1
ELF1	SRFBP1
ELF1	SRPK2
ELF1	SRRM1
ELF1	SRRM2
ELF1	SRSF10
ELF1	SRSF11
ELF1	SS18L2
ELF1	SSBP1
ELF1	SSFA2
ELF1	SSH1
ELF1	SSNA1
ELF1	SSSCA1
ELF1	STAG1
ELF1	STAG2
ELF1	STAM
ELF1	STAM2
ELF1	STK38L
ELF1	STK4
ELF1	STRA13
ELF1	STRN
ELF1	STRN3
ELF1	STT3B
ELF1	STUB1
ELF1	STXBP3
ELF1	STXBP5
ELF1	SUCLA2
ELF1	SUGP1
ELF1	SUGP2
ELF1	SUPT20H
ELF1	SURF1
ELF1	SURF2
ELF1	SUSD6
ELF1	SUV420H1
ELF1	SWAP70
ELF1	SWI5
ELF1	SYNC
ELF1	SYNE2
ELF1	SYNJ1
ELF1	SYNJ2
ELF1	TAB2
ELF1	TACO1
ELF1	TAF1
ELF1	TAF10
ELF1	TAF13
ELF1	TAF1B
ELF1	TAF1L
ELF1	TAF2
ELF1	TAF4
ELF1	TANK
ELF1	TAOK1
ELF1	TBC1D23
ELF1	TBC1D5
ELF1	TBC1D7
ELF1	TBC1D8B
ELF1	TBCEL
ELF1	TBK1
ELF1	TBL3
ELF1	TCAF1
ELF1	TCEB1
ELF1	TCEB2
ELF1	TCF12
ELF1	TCP11L2
ELF1	TEAD1
ELF1	TEN1
ELF1	TEP1
ELF1	TET2
ELF1	TET3
ELF1	TEX264
ELF1	TFPT
ELF1	TGFBR2
ELF1	TGFBRAP1
ELF1	TGOLN2
ELF1	THAP3
ELF1	THAP7
ELF1	THOC2
ELF1	THRAP3
ELF1	THUMPD1
ELF1	TIAF1
ELF1	TIMM10
ELF1	TIMM13
ELF1	TIMM50
ELF1	TIMM8A
ELF1	TIMM8B
ELF1	TJP1
ELF1	TLN1
ELF1	TM9SF2
ELF1	TMA7
ELF1	TMED4
ELF1	TMEM115
ELF1	TMEM126A
ELF1	TMEM131
ELF1	TMEM141
ELF1	TMEM160
ELF1	TMEM161A
ELF1	TMEM170A
ELF1	TMEM184C
ELF1	TMEM203
ELF1	TMEM205
ELF1	TMEM208
ELF1	TMEM219
ELF1	TMEM223
ELF1	TMEM256
ELF1	TMEM39A
ELF1	TMEM87B
ELF1	TMF1
ELF1	TMOD3
ELF1	TMPPE
ELF1	TMUB1
ELF1	TMX3
ELF1	TNKS
ELF1	TNKS2
ELF1	TNPO3
ELF1	TNRC6B
ELF1	TOMM6
ELF1	TOMM7
ELF1	TOP1
ELF1	TOP2B
ELF1	TOPORS
ELF1	TOR1AIP2
ELF1	TP53BP1
ELF1	TPP2
ELF1	TPRA1
ELF1	TRAF6
ELF1	TRAK1
ELF1	TRAPPC11
ELF1	TRAPPC2L
ELF1	TRAPPC3
ELF1	TRAPPC5
ELF1	TRAPPC8
ELF1	TRERF1
ELF1	TRIM33
ELF1	TRIM44
ELF1	TRIM56
ELF1	TRIO
ELF1	TRIP11
ELF1	TRIP12
ELF1	TRMT112
ELF1	TRPM7
ELF1	TRRAP
ELF1	TRUB1
ELF1	TSC22D2
ELF1	TSHZ1
ELF1	TSR3
ELF1	TSSC4
ELF1	TSTD2
ELF1	TTBK2
ELF1	TTC1
ELF1	TTC14
ELF1	TTC21B
ELF1	TTC30B
ELF1	TTC37
ELF1	TUBGCP3
ELF1	TUSC2
ELF1	TWF1
ELF1	TXLNG
ELF1	TXN2
ELF1	TXNL4A
ELF1	UBA52
ELF1	UBA6
ELF1	UBE2M
ELF1	UBE3B
ELF1	UBL3
ELF1	UBL5
ELF1	UBR1
ELF1	UBR2
ELF1	UBXN4
ELF1	UBXN7
ELF1	UEVLD
ELF1	UFL1
ELF1	UFM1
ELF1	UFSP1
ELF1	UGCG
ELF1	UHMK1
ELF1	UHRF2
ELF1	UPF2
ELF1	UQCC2
ELF1	UQCC3
ELF1	UQCR10
ELF1	UQCR11
ELF1	UQCRB
ELF1	UQCRC1
ELF1	UQCRQ
ELF1	UROD
ELF1	UROS
ELF1	USE1
ELF1	USF1
ELF1	USMG5
ELF1	USO1
ELF1	USP12
ELF1	USP24
ELF1	USP25
ELF1	USP33
ELF1	USP34
ELF1	USP42
ELF1	USP46
ELF1	USP49
ELF1	USP53
ELF1	USP6NL
ELF1	USP8
ELF1	USP9X
ELF1	USPL1
ELF1	UTP14C
ELF1	UTP20
ELF1	UVRAG
ELF1	UXT
ELF1	VAMP5
ELF1	VCL
ELF1	VEZT
ELF1	VHL
ELF1	VPRBP
ELF1	VPS13A
ELF1	VPS13C
ELF1	VPS28
ELF1	VPS36
ELF1	VPS4B
ELF1	VPS51
ELF1	VRK2
ELF1	VWA8
ELF1	WAC
ELF1	WAPAL
ELF1	WBSCR22
ELF1	WDFY1
ELF1	WDR11
ELF1	WDR31
ELF1	WDR47
ELF1	WDR74
ELF1	WDR82
ELF1	WDR83OS
ELF1	WHSC1L1
ELF1	WIBG
ELF1	WIPF2
ELF1	WNK1
ELF1	WRN
ELF1	WWC2
ELF1	WWTR1
ELF1	XPO4
ELF1	XPO7
ELF1	XRN1
ELF1	XRN2
ELF1	XYLT1
ELF1	YAP1
ELF1	YBEY
ELF1	YES1
ELF1	YIF1A
ELF1	YLPM1
ELF1	YME1L1
ELF1	YTHDC1
ELF1	YTHDC2
ELF1	ZBTB1
ELF1	ZBTB11
ELF1	ZBTB2
ELF1	ZBTB26
ELF1	ZBTB34
ELF1	ZBTB39
ELF1	ZBTB43
ELF1	ZBTB6
ELF1	ZBTB8OS
ELF1	ZC3H13
ELF1	ZC3H7A
ELF1	ZC3HC1
ELF1	ZCCHC11
ELF1	ZCCHC2
ELF1	ZCCHC8
ELF1	ZDHHC17
ELF1	ZDHHC20
ELF1	ZDHHC21
ELF1	ZEB1
ELF1	ZEB2
ELF1	ZFAND2B
ELF1	ZFC3H1
ELF1	ZFHX3
ELF1	ZFP91
ELF1	ZFPL1
ELF1	ZFR
ELF1	ZFX
ELF1	ZFYVE16
ELF1	ZKSCAN1
ELF1	ZKSCAN8
ELF1	ZMAT5
ELF1	ZMIZ1
ELF1	ZMYM1
ELF1	ZMYM2
ELF1	ZMYM4
ELF1	ZMYM5
ELF1	ZMYND11
ELF1	ZNF100
ELF1	ZNF107
ELF1	ZNF12
ELF1	ZNF124
ELF1	ZNF136
ELF1	ZNF146
ELF1	ZNF148
ELF1	ZNF169
ELF1	ZNF180
ELF1	ZNF182
ELF1	ZNF217
ELF1	ZNF224
ELF1	ZNF225
ELF1	ZNF236
ELF1	ZNF264
ELF1	ZNF267
ELF1	ZNF281
ELF1	ZNF292
ELF1	ZNF333
ELF1	ZNF33A
ELF1	ZNF354B
ELF1	ZNF354C
ELF1	ZNF358
ELF1	ZNF37A
ELF1	ZNF397
ELF1	ZNF41
ELF1	ZNF417
ELF1	ZNF420
ELF1	ZNF426
ELF1	ZNF428
ELF1	ZNF430
ELF1	ZNF431
ELF1	ZNF432
ELF1	ZNF460
ELF1	ZNF484
ELF1	ZNF507
ELF1	ZNF510
ELF1	ZNF511
ELF1	ZNF518A
ELF1	ZNF524
ELF1	ZNF543
ELF1	ZNF548
ELF1	ZNF551
ELF1	ZNF562
ELF1	ZNF576
ELF1	ZNF587
ELF1	ZNF593
ELF1	ZNF611
ELF1	ZNF616
ELF1	ZNF619
ELF1	ZNF621
ELF1	ZNF624
ELF1	ZNF627
ELF1	ZNF641
ELF1	ZNF644
ELF1	ZNF660
ELF1	ZNF675
ELF1	ZNF678
ELF1	ZNF689
ELF1	ZNF708
ELF1	ZNF710
ELF1	ZNF718
ELF1	ZNF720
ELF1	ZNF765
ELF1	ZNF776
ELF1	ZNF791
ELF1	ZNF800
ELF1	ZNF81
ELF1	ZNF813
ELF1	ZNF827
ELF1	ZNF91
ELF1	ZNF92
ELF1	ZNHIT1
ELF1	ZNHIT2
ELF1	ZSCAN23
ELF1	ZSCAN29
ELF1	ZSCAN30
ELF1	ZSWIM6
ELF1	ZXDA
ELF1	ZZZ3
ELF2	AURKAIP1
ELF2	BIRC6
ELF2	CCP110
ELF2	CHMP2A
ELF2	DAPK1
ELF2	DCAF12
ELF2	DMTF1
ELF2	ERCC6L2
ELF2	ETV3
ELF2	GAPVD1
ELF2	GSTO1
ELF2	ISOC2
ELF2	LRBA
ELF2	MED23
ELF2	MIS18BP1
ELF2	NDUFB7
ELF2	NDUFC2
ELF2	NFAT5
ELF2	ORMDL2
ELF2	POLI
ELF2	PRDX5
ELF2	RANBP6
ELF2	RBM25
ELF2	REST
ELF2	SOS2
ELF2	SRRM2
ELF2	TCF12
ELF2	TMF1
ELF2	USP38
ELF3	B3GNT3
ELF3	CCL20
ELF3	KRT23
ELF3	KRT8
ELF3	METTL7A
ELF3	MMP7
ELF3	PLEKHN1
ELF3	RAP1GAP
ELF3	SLC37A1
ELF3	SPINT1
ELF3	TAGLN2
ELF3	TJP3
ELF4	ABI2
ELF4	ADORA2B
ELF4	ANO9
ELF4	AP1S2
ELF4	APOBR
ELF4	ARHGAP15
ELF4	ARHGAP30
ELF4	ARHGEF3
ELF4	ARL11
ELF4	ASAH1
ELF4	ATP7A
ELF4	C11orf45
ELF4	C3orf52
ELF4	CCR1
ELF4	CD300C
ELF4	CD83
ELF4	CD93
ELF4	CEP126
ELF4	CERKL
ELF4	CMTM1
ELF4	CPXM1
ELF4	CPZ
ELF4	CTTNBP2NL
ELF4	DAO
ELF4	DDR1
ELF4	DHRS4
ELF4	DNMT1
ELF4	EGR3
ELF4	EVI2B
ELF4	FAM78A
ELF4	FAR2
ELF4	FERMT3
ELF4	FMN1
ELF4	FXYD5
ELF4	GALNT7
ELF4	GLIPR1
ELF4	GLYCTK
ELF4	GNL3L
ELF4	HCK
ELF4	HOXA1
ELF4	IKBKE
ELF4	INSL3
ELF4	KCTD10
ELF4	KIAA0226
ELF4	KIAA1644
ELF4	LDOC1L
ELF4	LFNG
ELF4	LOXL1
ELF4	LRRC49
ELF4	MARK2
ELF4	MEIS3
ELF4	MFSD10
ELF4	NMNAT2
ELF4	ODF2L
ELF4	PARVG
ELF4	PHF21A
ELF4	PLEKHG5
ELF4	PMP22
ELF4	PRKG1
ELF4	PTPRE
ELF4	RAB39B
ELF4	RASSF2
ELF4	RCAN3
ELF4	RFNG
ELF4	RRNAD1
ELF4	SASH3
ELF4	SEPT8
ELF4	SIDT1
ELF4	SLC25A1
ELF4	SLC25A24
ELF4	SLC4A7
ELF4	SNCA
ELF4	SPN
ELF4	SPTLC2
ELF4	SSC5D
ELF4	TIGIT
ELF4	TP53I11
ELF4	ZNF430
ELF4	ZNHIT1
ELK1	MED14
ELK1	NR2C2
ELK1	RP2
ELK1	SPIN3
ELK1	YY2
ELK1	ZNF182
ELK1	ZNF41
ELK3	ACOT8
ELK3	ACTR2
ELK3	ADAT1
ELK3	ADNP
ELK3	AKAP10
ELK3	ALKBH2
ELK3	ALKBH4
ELK3	ALKBH7
ELK3	ANAPC11
ELK3	ANAPC15
ELK3	ANOS1
ELK3	AOC3
ELK3	APOPT1
ELK3	AQR
ELK3	ARHGAP31
ELK3	ARHGEF3
ELK3	ARL15
ELK3	ARL5B
ELK3	ASPSCR1
ELK3	ASXL2
ELK3	ATAD2B
ELK3	ATM
ELK3	ATP2C1
ELK3	ATP5H
ELK3	ATP5I
ELK3	ATP7A
ELK3	AURKAIP1
ELK3	BANF1
ELK3	BIRC6
ELK3	BMP2K
ELK3	BMPR2
ELK3	BOD1L1
ELK3	BUD31
ELK3	C12orf10
ELK3	C17orf89
ELK3	C18orf21
ELK3	C19orf70
ELK3	C1QTNF7
ELK3	C8orf82
ELK3	C9orf142
ELK3	CCDC61
ELK3	CCNT1
ELK3	CD93
ELK3	CDC42EP3
ELK3	CDH5
ELK3	CDK17
ELK3	CDK5RAP3
ELK3	CDKN2AIP
ELK3	CELF1
ELK3	CEP135
ELK3	CHCHD2
ELK3	CHCHD5
ELK3	CLASP1
ELK3	CLINT1
ELK3	CMC1
ELK3	CMTM1
ELK3	CMTR2
ELK3	COA4
ELK3	COL6A3
ELK3	COMMD1
ELK3	COX17
ELK3	COX5B
ELK3	COX6A1
ELK3	COX7A2
ELK3	COX8A
ELK3	CSGALNACT2
ELK3	CSNK2B
ELK3	CTTNBP2NL
ELK3	CUTA
ELK3	CX3CR1
ELK3	DDI2
ELK3	DDX21
ELK3	DDX56
ELK3	DHPS
ELK3	DHX15
ELK3	DHX33
ELK3	DISC1
ELK3	DMAP1
ELK3	DNAJB14
ELK3	DNAJC7
ELK3	DPM3
ELK3	DPP8
ELK3	DPY19L3
ELK3	DYNLRB1
ELK3	EGR2
ELK3	EIF2B4
ELK3	EIF3G
ELK3	EOGT
ELK3	EP300
ELK3	ERCC6L2
ELK3	ERN1
ELK3	ETV2
ELK3	EXOC5
ELK3	EXOC6B
ELK3	EXOSC4
ELK3	EYA3
ELK3	FAM161B
ELK3	FAM179B
ELK3	FAM195B
ELK3	FAM207A
ELK3	FAM208B
ELK3	FAM63B
ELK3	FAR2
ELK3	FDX1L
ELK3	FKBP2
ELK3	FLT1
ELK3	FRS2
ELK3	FUBP3
ELK3	GAS7
ELK3	GCC2
ELK3	GLI4
ELK3	GNL3L
ELK3	GPANK1
ELK3	GPATCH11
ELK3	GPATCH2L
ELK3	GPATCH8
ELK3	GPR173
ELK3	GPS1
ELK3	GTF2H3
ELK3	HEATR5B
ELK3	HELB
ELK3	HSPBP1
ELK3	HTR7
ELK3	HYPK
ELK3	ICT1
ELK3	IL6ST
ELK3	INO80
ELK3	INO80E
ELK3	IPP
ELK3	ITGA9
ELK3	ITGB1
ELK3	JAGN1
ELK3	KBTBD4
ELK3	KCTD20
ELK3	KDM7A
ELK3	KIAA0355
ELK3	KIAA0754
ELK3	KIDINS220
ELK3	KLHDC3
ELK3	KLHL20
ELK3	KLHL28
ELK3	KLHL4
ELK3	KRTCAP2
ELK3	LAMA4
ELK3	LCOR
ELK3	LEMD3
ELK3	LENG1
ELK3	LEPROT
ELK3	LHFP
ELK3	LIMS1
ELK3	LMAN2
ELK3	LSM3
ELK3	LSM5
ELK3	LTN1
ELK3	LUZP6
ELK3	MAN2A1
ELK3	MAP1A
ELK3	MAP4K3
ELK3	MEA1
ELK3	METTL14
ELK3	METTL23
ELK3	MEX3B
ELK3	MFAP3
ELK3	MFN1
ELK3	MIER1
ELK3	MOB1A
ELK3	MOB2
ELK3	MPZL3
ELK3	MRPL12
ELK3	MRPL20
ELK3	MRPL21
ELK3	MRPL22
ELK3	MRPL24
ELK3	MRPL27
ELK3	MRPL28
ELK3	MRPL38
ELK3	MRPL40
ELK3	MRPL43
ELK3	MRPL51
ELK3	MRPL52
ELK3	MRPL53
ELK3	MRPL54
ELK3	MRPS21
ELK3	MRPS34
ELK3	MRVI1
ELK3	MTMR9
ELK3	MYEOV2
ELK3	N4BP2
ELK3	NAA10
ELK3	NARFL
ELK3	NDUFA13
ELK3	NDUFA2
ELK3	NDUFB1
ELK3	NDUFB7
ELK3	NDUFB9
ELK3	NDUFS3
ELK3	NDUFS5
ELK3	NDUFS6
ELK3	NEDD8
ELK3	NELFE
ELK3	NF1
ELK3	NFKBIL1
ELK3	NIPBL
ELK3	NOP10
ELK3	NOSIP
ELK3	NPAT
ELK3	NPRL2
ELK3	NR2F2
ELK3	NSMCE1
ELK3	NSUN5
ELK3	NTHL1
ELK3	OGFOD2
ELK3	OST4
ELK3	OXLD1
ELK3	P2RY12
ELK3	PACSIN2
ELK3	PAFAH1B2
ELK3	PATL1
ELK3	PCGF1
ELK3	PEX26
ELK3	PFDN5
ELK3	PFDN6
ELK3	PIH1D1
ELK3	PIK3CA
ELK3	PIK3CG
ELK3	PIK3R4
ELK3	PKD2
ELK3	PLCL1
ELK3	POLR2A
ELK3	POLR2F
ELK3	POLR2H
ELK3	POP5
ELK3	PPP1R35
ELK3	PQBP1
ELK3	PRDX5
ELK3	PRELID1
ELK3	PRKG1
ELK3	PRPF6
ELK3	PSMB1
ELK3	PSMB3
ELK3	PSMB4
ELK3	PSMB7
ELK3	PSMC1
ELK3	PSMC5
ELK3	PSMD13
ELK3	PSMG3
ELK3	PTPRG
ELK3	PTRH2
ELK3	RAB24
ELK3	RASSF8
ELK3	RBAK
ELK3	RBL2
ELK3	RBM42
ELK3	REST
ELK3	RFNG
ELK3	RFXANK
ELK3	RIC1
ELK3	RIF1
ELK3	RNF168
ELK3	RNF181
ELK3	RNF25
ELK3	RNF6
ELK3	ROCK2
ELK3	ROMO1
ELK3	RPL19
ELK3	RPL23A
ELK3	RPL26L1
ELK3	RPL27
ELK3	RPL27A
ELK3	RPL28
ELK3	RPL29
ELK3	RPL30
ELK3	RPL32
ELK3	RPL37
ELK3	RPL37A
ELK3	RPL38
ELK3	RPL39
ELK3	RPLP1
ELK3	RPLP2
ELK3	RPS14
ELK3	RPS15A
ELK3	RPS21
ELK3	RQCD1
ELK3	RSPRY1
ELK3	SAMD8
ELK3	SAPCD1
ELK3	SART1
ELK3	SCAND1
ELK3	SCNM1
ELK3	SEC14L1
ELK3	SEC23IP
ELK3	SENP7
ELK3	SEPT7
ELK3	SERINC5
ELK3	SETX
ELK3	SF3B1
ELK3	SHPRH
ELK3	SLC4A7
ELK3	SLIT2
ELK3	SMARCAD1
ELK3	SMEK2
ELK3	SMUG1
ELK3	SNF8
ELK3	SNRPD2
ELK3	SNRPG
ELK3	SNX29
ELK3	SON
ELK3	SPG11
ELK3	SPOPL
ELK3	SPTLC2
ELK3	SPTY2D1
ELK3	SRA1
ELK3	STK38L
ELK3	STUB1
ELK3	SUSD6
ELK3	SYNJ1
ELK3	SYNJ2
ELK3	TAF1
ELK3	TAF13
ELK3	TAF1L
ELK3	TAF2
ELK3	TAGAP
ELK3	TAOK1
ELK3	TCF4
ELK3	TECPR1
ELK3	THAP7
ELK3	THBD
ELK3	TIAF1
ELK3	TIMM10
ELK3	TIMM13
ELK3	TIMM8B
ELK3	TM9SF2
ELK3	TMEM173
ELK3	TMEM203
ELK3	TNKS2
ELK3	TNPO3
ELK3	TNRC6B
ELK3	TOMM6
ELK3	TRAPPC8
ELK3	TRIM44
ELK3	TRMT112
ELK3	TSR3
ELK3	TSTD2
ELK3	TUBGCP4
ELK3	TUSC2
ELK3	TXLNG
ELK3	UBA52
ELK3	UBL5
ELK3	UBXN1
ELK3	UHMK1
ELK3	UQCR11
ELK3	UQCRQ
ELK3	USE1
ELK3	USMG5
ELK3	USP8
ELK3	WDR74
ELK3	WDR83OS
ELK3	WIBG
ELK3	XRN2
ELK3	YME1L1
ELK3	YY2
ELK3	ZBTB26
ELK3	ZBTB4
ELK3	ZBTB8OS
ELK3	ZC3H13
ELK3	ZEB1
ELK3	ZFAND2B
ELK3	ZKSCAN1
ELK3	ZKSCAN8
ELK3	ZNF136
ELK3	ZNF205
ELK3	ZNF354C
ELK3	ZNF593
ELK3	ZNF641
ELK3	ZNF689
ELK3	ZNF776
ELK3	ZNF791
ELK3	ZNF81
ELK3	ZNHIT1
ELK3	ZNHIT2
ELK3	ZSCAN23
ELK3	ZSWIM6
ELK4	ACOT8
ELK4	ADAT1
ELK4	ADNP
ELK4	ANKRD17
ELK4	ARIH1
ELK4	ASXL2
ELK4	BIRC6
ELK4	BOD1L1
ELK4	BROX
ELK4	BRWD3
ELK4	CCNT1
ELK4	CREBRF
ELK4	DDX59
ELK4	DPP8
ELK4	DPY19L3
ELK4	ETV3
ELK4	FAM63B
ELK4	FBXO28
ELK4	GON4L
ELK4	GPATCH2
ELK4	GPATCH8
ELK4	GTF2A1
ELK4	GTF3C4
ELK4	HEATR1
ELK4	HIPK3
ELK4	IPP
ELK4	KDM1B
ELK4	KDM5A
ELK4	KIAA0754
ELK4	KLHL20
ELK4	LATS1
ELK4	LCOR
ELK4	LYSMD4
ELK4	MBTPS2
ELK4	MRPL27
ELK4	MTR
ELK4	NEK7
ELK4	NPAT
ELK4	PPP1R15B
ELK4	PRDX5
ELK4	PRRC2C
ELK4	PTPRG
ELK4	RAB11FIP2
ELK4	RAB3GAP2
ELK4	RBBP5
ELK4	RIF1
ELK4	RNF168
ELK4	RNF38
ELK4	ROCK2
ELK4	SDE2
ELK4	SDSL
ELK4	SLC30A6
ELK4	SMG7
ELK4	SON
ELK4	STRN
ELK4	TAOK1
ELK4	TOR1AIP1
ELK4	TOR1AIP2
ELK4	TPR
ELK4	TRAF6
ELK4	TTC30A
ELK4	TTC30B
ELK4	TXLNG
ELK4	UBR2
ELK4	UEVLD
ELK4	UHMK1
ELK4	VPS41
ELK4	WIPF2
ELK4	ZC3H11A
ELK4	ZFHX3
ELK4	ZKSCAN8
ELK4	ZNF281
ELK4	ZNF791
ENO1	PUSL1
ENO1	SRM
ENO1	SZRD1
EOMES	AFAP1L2
EOMES	ARHGDIB
EOMES	C16orf54
EOMES	CCL4
EOMES	CD180
EOMES	CD27
EOMES	CD28
EOMES	CD84
EOMES	CLEC9A
EOMES	CNR2
EOMES	CXCR4
EOMES	CXCR5
EOMES	CYSLTR1
EOMES	DUSP2
EOMES	ERMN
EOMES	ETS1
EOMES	EVI2B
EOMES	FCGR3A
EOMES	FGD2
EOMES	FGR
EOMES	FYB
EOMES	FYN
EOMES	GIMAP7
EOMES	GPR174
EOMES	GPR65
EOMES	GZMH
EOMES	GZMK
EOMES	HCK
EOMES	HCST
EOMES	IFI16
EOMES	IL21R
EOMES	IL7R
EOMES	ITGA4
EOMES	ITM2A
EOMES	ITPRIPL1
EOMES	KLHL6
EOMES	KLRK1
EOMES	LAG3
EOMES	LPAR5
EOMES	MARCH1
EOMES	NKG7
EOMES	NXPE3
EOMES	PLEK
EOMES	PRDM1
EOMES	PTGER4
EOMES	PYHIN1
EOMES	RAB39B
EOMES	RASSF2
EOMES	RASSF5
EOMES	RGS18
EOMES	RIPK3
EOMES	RTP5
EOMES	RUNX3
EOMES	SAMD3
EOMES	SIGLEC10
EOMES	SLA2
EOMES	SLAMF7
EOMES	SLAMF8
EOMES	SLC8A1
EOMES	SP140
EOMES	STK17B
EOMES	TAGAP
EOMES	TMC8
EOMES	TMEM26
EOMES	TNFAIP8L2
EOMES	TNFRSF17
EOMES	TNFRSF9
EOMES	TRAF1
EOMES	WAS
EP300	AARSD1
EP300	ABHD14A
EP300	ABL1
EP300	ACAP2
EP300	ACOT8
EP300	ACTR2
EP300	ADAM10
EP300	ADAM17
EP300	ADAT1
EP300	ADNP
EP300	ADNP2
EP300	ADRM1
EP300	AFF1
EP300	AGO4
EP300	AHNAK
EP300	AIP
EP300	AKAP10
EP300	AKAP11
EP300	AKAP13
EP300	AKAP2
EP300	AKAP9
EP300	ALG10B
EP300	ALKBH7
EP300	ALS2
EP300	AMMECR1L
EP300	ANAPC1
EP300	ANAPC11
EP300	ANAPC15
EP300	ANKEF1
EP300	ANKIB1
EP300	ANKRD12
EP300	ANKRD17
EP300	ANKRD28
EP300	ANKRD39
EP300	ANKRD50
EP300	AP1AR
EP300	AP2S1
EP300	AP4E1
EP300	APAF1
EP300	APC
EP300	APOPT1
EP300	APRT
EP300	AQR
EP300	ARFGEF2
EP300	ARHGAP11B
EP300	ARHGAP21
EP300	ARHGAP29
EP300	ARHGAP32
EP300	ARHGAP5
EP300	ARHGEF12
EP300	ARID1A
EP300	ARID1B
EP300	ARID2
EP300	ARID4A
EP300	ARL15
EP300	ARL5B
EP300	ARL6IP4
EP300	ASH1L
EP300	ASXL2
EP300	ATAD2B
EP300	ATE1
EP300	ATF2
EP300	ATF7
EP300	ATF7IP
EP300	ATG101
EP300	ATM
EP300	ATOX1
EP300	ATP11A
EP300	ATP11B
EP300	ATP5D
EP300	ATP5E
EP300	ATP5G1
EP300	ATP5G2
EP300	ATP5H
EP300	ATP5I
EP300	ATP5J2
EP300	ATP6V0B
EP300	ATP6V0E1
EP300	ATP7A
EP300	ATRX
EP300	ATXN1
EP300	ATXN1L
EP300	ATXN7
EP300	ATXN7L3B
EP300	AURKAIP1
EP300	B3GAT3
EP300	BABAM1
EP300	BACH1
EP300	BAD
EP300	BANF1
EP300	BARD1
EP300	BAZ1B
EP300	BAZ2A
EP300	BAZ2B
EP300	BBS10
EP300	BCAP31
EP300	BCL7C
EP300	BCOR
EP300	BDP1
EP300	BIRC6
EP300	BLOC1S1
EP300	BMI1
EP300	BMP2K
EP300	BMPR1A
EP300	BMPR2
EP300	BOD1L1
EP300	BPTF
EP300	BRCA2
EP300	BRD4
EP300	BRI3
EP300	BRIP1
EP300	BRK1
EP300	BRMS1
EP300	BROX
EP300	BRPF3
EP300	BRWD3
EP300	BTAF1
EP300	BTBD3
EP300	BTBD7
EP300	BTBD8
EP300	BUD31
EP300	C11orf30
EP300	C11orf31
EP300	C12orf10
EP300	C14orf166
EP300	C14orf2
EP300	C16orf13
EP300	C16orf91
EP300	C17orf49
EP300	C17orf89
EP300	C18orf21
EP300	C19orf24
EP300	C19orf43
EP300	C19orf53
EP300	C19orf60
EP300	C19orf70
EP300	C1orf122
EP300	C1orf123
EP300	C1orf50
EP300	C1orf86
EP300	C2CD3
EP300	C4orf29
EP300	C5orf42
EP300	C8orf59
EP300	C9orf142
EP300	C9orf16
EP300	C9orf41
EP300	CACNA2D1
EP300	CAND1
EP300	CAPN7
EP300	CAPNS1
EP300	CARF
EP300	CASC5
EP300	CASD1
EP300	CASP8AP2
EP300	CBL
EP300	CCDC107
EP300	CCDC12
EP300	CCDC124
EP300	CCDC167
EP300	CCDC186
EP300	CCDC61
EP300	CCDC82
