sample	StromalScore	ImmuneScore	ESTIMATEScore
TCGA-BJ-A28Z-01	324.6290051	1573.648169	1898.277174
TCGA-BJ-A290-01	-413.2003094	-1322.313963	-1735.514272
TCGA-BJ-A291-01	-803.4164159	-1170.650882	-1974.067298
TCGA-BJ-A2N7-01	-930.2696084	-1250.87097	-2181.140578
TCGA-BJ-A2N8-01	-1154.58166	-866.6729102	-2021.25457
TCGA-BJ-A2N9-01	-1206.027203	-147.7794486	-1353.806652
TCGA-BJ-A2NA-01	-777.0819722	-447.3940401	-1224.476012
TCGA-BJ-A2P4-01	-451.317041	-801.3479095	-1252.664951
TCGA-BJ-A3EZ-01	-1224.045651	-720.1772741	-1944.222925
TCGA-BJ-A3F0-01	-525.6039537	-1063.607281	-1589.211235
TCGA-BJ-A3PR-01	3.565718358	2099.486179	2103.051897
TCGA-BJ-A3PT-01	-242.5015664	-175.282108	-417.7836744
TCGA-BJ-A3PU-01	-1551.630475	-280.42195	-1832.052425
TCGA-BJ-A45C-01	-1259.614337	-1870.681312	-3130.295649
TCGA-BJ-A45D-01	-672.5008957	-415.2604949	-1087.761391
TCGA-BJ-A45E-01	508.4281271	2413.749651	2922.177778
TCGA-BJ-A45F-01	-752.1169244	-1009.045734	-1761.162658
TCGA-BJ-A45G-01	-966.1214997	-1216.748444	-2182.869944
TCGA-BJ-A45H-01	-470.0315791	-489.6994351	-959.7310142
TCGA-BJ-A45I-01	-166.240222	246.4893696	80.24914759
TCGA-BJ-A45J-01	-935.428959	-709.1766185	-1644.605577
TCGA-BJ-A45K-01	-998.2295994	-1620.138838	-2618.368437
TCGA-BJ-A4O8-01	-90.84152065	128.2183652	37.37684451
TCGA-BJ-A4O9-01	-1902.445417	-1405.584956	-3308.030373
TCGA-CE-A13K-01	-669.8056632	-722.8092705	-1392.614934
TCGA-CE-A27D-01	-15.53553563	965.2244019	949.6888663
TCGA-CE-A3MD-01	-299.1545954	-346.7855166	-645.9401119
TCGA-CE-A3ME-01	-1321.587372	-829.9015118	-2151.488884
TCGA-CE-A481-01	-225.5631977	-136.3793275	-361.9425252
TCGA-CE-A482-01	-617.7987198	-762.546172	-1380.344892
TCGA-CE-A483-01	-1369.329128	-1099.741681	-2469.070809
TCGA-CE-A484-01	-816.4709508	-1155.655998	-1972.126949
TCGA-CE-A485-01	289.1885851	-169.1434648	120.0451204
TCGA-DE-A0XZ-01	-476.6550487	169.8857952	-306.7692534
TCGA-DE-A0Y2-01	-1178.088173	-850.4222417	-2028.510415
TCGA-DE-A0Y3-01	-1490.001247	-954.0302329	-2444.03148
TCGA-DE-A2OL-01	-1319.088788	-1897.062535	-3216.151323
TCGA-DE-A3KN-01	-647.457421	-851.5037698	-1498.961191
TCGA-DE-A4M8-01	140.6600307	1379.185154	1519.845185
TCGA-DE-A4M9-01	-1179.416475	-1663.968082	-2843.384557
TCGA-DE-A4MA-01	-1118.808963	-186.0004217	-1304.809385
TCGA-DE-A4MB-01	-182.6845734	86.19619722	-96.48837617
TCGA-DE-A4MC-01	-990.6697971	100.0316589	-890.6381381
TCGA-DE-A4MD-01	-2146.770678	-1095.009132	-3241.77981
TCGA-DE-A4MD-06	-93.82250612	-344.3744539	-438.19696
TCGA-DE-A69J-01	-1123.490169	-693.6479914	-1817.13816
TCGA-DE-A69K-01	-943.9776495	-544.2019983	-1488.179648
TCGA-DE-A7U5-01	-5.420519323	179.2772136	173.8566942
TCGA-DJ-A13L-01	119.5337613	880.0774918	999.6112531
TCGA-DJ-A13M-01	-1525.359858	-1193.800283	-2719.160141
TCGA-DJ-A13O-01	-886.449489	116.0097816	-770.4397074
TCGA-DJ-A13P-01	-846.9196681	-869.7704108	-1716.690079
TCGA-DJ-A13R-01	-634.8473879	1615.218972	980.3715839
TCGA-DJ-A13S-01	-1082.316047	-1186.51631	-2268.832357
TCGA-DJ-A13T-01	-994.4554553	-968.8918745	-1963.34733
TCGA-DJ-A13U-01	-1257.375801	-959.8070552	-2217.182856
TCGA-DJ-A13V-01	-726.6072678	-855.5907411	-1582.198009
TCGA-DJ-A13W-01	-718.9686841	-810.6634904	-1529.632175
TCGA-DJ-A13X-01	-755.6963528	-827.5971231	-1583.293476
TCGA-DJ-A1QD-01	-964.1100522	-836.0730683	-1800.183121
TCGA-DJ-A1QE-01	-807.9628598	-795.6586019	-1603.621462
TCGA-DJ-A1QF-01	-458.9894984	-1000.816345	-1459.805843
TCGA-DJ-A1QG-01	-719.1221429	-734.9586724	-1454.080815
TCGA-DJ-A1QH-01	-527.0894261	-734.0718779	-1261.161304
TCGA-DJ-A1QI-01	-587.2891173	-851.8986012	-1439.187719
TCGA-DJ-A1QL-01	-950.8502049	-1361.855124	-2312.705329
TCGA-DJ-A1QM-01	-34.00448663	-795.4453273	-829.4498139
TCGA-DJ-A1QN-01	-753.4397625	-563.9039472	-1317.34371
TCGA-DJ-A1QO-01	-626.3300332	-234.1130053	-860.4430385
TCGA-DJ-A1QQ-01	-402.98074	-886.554483	-1289.535223
TCGA-DJ-A2PN-01	-973.148172	-1019.211563	-1992.359735
TCGA-DJ-A2PO-01	-399.9413989	210.2928951	-189.6485038
TCGA-DJ-A2PP-01	-1329.908869	-1618.531005	-2948.439874
TCGA-DJ-A2PQ-01	-1102.376316	-1190.074372	-2292.450688
TCGA-DJ-A2PR-01	-1123.422059	-257.4109175	-1380.832976
TCGA-DJ-A2PS-01	-622.3625805	-455.3190072	-1077.681588
TCGA-DJ-A2PT-01	-104.0324372	559.7152935	455.6828563
TCGA-DJ-A2PU-01	-472.6249517	-636.0701329	-1108.695085
TCGA-DJ-A2PV-01	103.0953545	-507.935018	-404.8396635
TCGA-DJ-A2PW-01	-674.0754015	-436.9233035	-1110.998705
TCGA-DJ-A2PX-01	-186.8431507	479.4565271	292.6133764
TCGA-DJ-A2PY-01	-263.8888823	-353.0566735	-616.9455558
TCGA-DJ-A2PZ-01	-642.586594	-467.1662437	-1109.752838
TCGA-DJ-A2Q0-01	-898.3501472	-1193.056486	-2091.406633
TCGA-DJ-A2Q1-01	-480.6682372	606.6573236	125.9890864
TCGA-DJ-A2Q2-01	-681.294165	-649.7606904	-1331.054855
TCGA-DJ-A2Q3-01	-181.1787297	332.7495767	151.570847
TCGA-DJ-A2Q4-01	-1040.740674	-617.4327838	-1658.173458
TCGA-DJ-A2Q5-01	-247.3437734	850.4245358	603.0807624
TCGA-DJ-A2Q6-01	-53.50404915	-623.0211755	-676.5252246
TCGA-DJ-A2Q7-01	-492.4003531	-490.4667675	-982.8671206
TCGA-DJ-A2Q9-01	540.2868037	1351.387259	1891.674063
TCGA-DJ-A2QA-01	-482.242837	-626.665056	-1108.907893
TCGA-DJ-A2QB-01	-1140.636519	-1105.906149	-2246.542669
TCGA-DJ-A2QC-01	-641.4283966	-503.0445255	-1144.472922
TCGA-DJ-A3UK-01	-645.4659351	-817.5649975	-1463.030933
TCGA-DJ-A3UM-01	-624.439633	-687.4088018	-1311.848435
TCGA-DJ-A3UN-01	-701.5595461	-561.9604263	-1263.519972
TCGA-DJ-A3UO-01	-1095.854877	-855.464891	-1951.319768
TCGA-DJ-A3UP-01	-1097.296041	-998.6966676	-2095.992709
TCGA-DJ-A3UQ-01	62.97007169	-196.9673359	-133.9972642
TCGA-DJ-A3UR-01	-802.5718195	-940.2576119	-1742.829431
TCGA-DJ-A3US-01	-632.2008846	602.0738224	-30.12706223
TCGA-DJ-A3UT-01	-1083.952889	-1450.087755	-2534.040644
TCGA-DJ-A3UU-01	-232.5435896	-243.4501392	-475.9937288
TCGA-DJ-A3UV-01	-141.4153209	-397.0710011	-538.486322
TCGA-DJ-A3UW-01	-260.0229399	800.7823442	540.7594043
TCGA-DJ-A3UX-01	-574.2995646	-335.5988425	-909.8984071
TCGA-DJ-A3UY-01	-251.8302544	-338.408289	-590.2385435
TCGA-DJ-A3UZ-01	-682.8772505	-227.9918257	-910.8690762
TCGA-DJ-A3V0-01	-66.36520552	-516.3317061	-582.6969117
TCGA-DJ-A3V2-01	-290.0794967	936.4736032	646.3941065
TCGA-DJ-A3V3-01	-556.0546987	-151.3286584	-707.3833572
TCGA-DJ-A3V4-01	-601.9490839	-670.6096171	-1272.558701
TCGA-DJ-A3V5-01	-489.4276266	-672.7805566	-1162.208183
TCGA-DJ-A3V6-01	-603.6876144	-373.3569995	-977.044614
TCGA-DJ-A3V7-01	-1514.581137	-605.6394321	-2120.220569
TCGA-DJ-A3V8-01	-1153.190364	-762.2483415	-1915.438705
TCGA-DJ-A3V9-01	-535.6263647	-658.7740012	-1194.400366
TCGA-DJ-A3VA-01	-1176.174575	-826.0813236	-2002.255898
TCGA-DJ-A3VB-01	-901.8845511	-113.989226	-1015.873777
TCGA-DJ-A3VD-01	281.5237852	1137.683357	1419.207142
TCGA-DJ-A3VE-01	-604.9628797	-932.3657399	-1537.32862
TCGA-DJ-A3VF-01	524.6815733	195.9825915	720.6641648
TCGA-DJ-A3VG-01	-653.5397403	-1149.893432	-1803.433173
TCGA-DJ-A3VI-01	-1699.502373	-998.6275113	-2698.129884
TCGA-DJ-A3VJ-01	-558.8866187	-290.4154406	-849.3020593
TCGA-DJ-A3VK-01	-701.3651327	-816.397148	-1517.762281
TCGA-DJ-A3VL-01	-275.9802632	428.2961222	152.3158589
TCGA-DJ-A3VM-01	-1159.668579	-1263.430607	-2423.099186
TCGA-DJ-A4UL-01	-992.9986338	-357.3577307	-1350.356365
TCGA-DJ-A4UP-01	-384.2885583	469.2635374	84.97497913
TCGA-DJ-A4UQ-01	-450.8818014	-687.2865579	-1138.168359
TCGA-DJ-A4UR-01	-585.7635508	-576.1437702	-1161.907321
TCGA-DJ-A4UT-01	208.0137475	850.8976976	1058.911445
TCGA-DJ-A4UW-01	76.09678698	-462.8984921	-386.8017051
TCGA-DJ-A4V0-01	-248.457899	712.0251263	463.5672273
TCGA-DJ-A4V2-01	-1147.699989	-449.8021469	-1597.502136
TCGA-DJ-A4V4-01	-737.7928244	-776.3146006	-1514.107425
TCGA-DJ-A4V5-01	-420.1991947	188.6401116	-231.5590831
TCGA-DO-A1JZ-01	-904.8108292	-1336.252264	-2241.063094
TCGA-DO-A1K0-01	-1101.607127	-976.7141749	-2078.321302
TCGA-DO-A2HM-01	172.6645702	1827.408221	2000.072791
TCGA-E3-A3DY-01	-916.5077896	-331.444425	-1247.952215
TCGA-E3-A3DZ-01	-1032.45513	-1532.795713	-2565.250843
TCGA-E3-A3E0-01	-1059.030248	-614.5681501	-1673.598398
TCGA-E3-A3E1-01	-1040.278109	-628.1167058	-1668.394815
TCGA-E3-A3E2-01	-488.2795172	578.5905963	90.31107909
TCGA-E3-A3E3-01	-1222.238614	-901.2102113	-2123.448825
TCGA-E3-A3E5-01	-988.3419032	-1054.371797	-2042.7137
TCGA-E8-A242-01	20.25666478	475.4874232	495.7440879
TCGA-E8-A2EA-01	-23.1306508	912.4325522	889.3019014
TCGA-E8-A2JQ-01	-215.8867613	1374.410629	1158.523868
TCGA-E8-A3X7-01	-538.9299538	-517.4399816	-1056.369935
TCGA-E8-A413-01	113.9089907	-234.0446366	-120.1356459
TCGA-E8-A414-01	115.5714029	-193.5484292	-77.9770263
TCGA-E8-A415-01	-955.8177036	-805.0969489	-1760.914652
TCGA-E8-A416-01	-666.8046177	-1067.90207	-1734.706688
TCGA-E8-A417-01	-1239.728113	-98.00324387	-1337.731357
TCGA-E8-A418-01	-1740.059536	-465.6394587	-2205.698995
TCGA-E8-A419-01	-845.7980655	639.9734752	-205.8245902
TCGA-E8-A432-01	13.46809906	-534.7311643	-521.2630653
TCGA-E8-A433-01	-462.5367081	-244.2962752	-706.8329833
TCGA-E8-A434-01	-829.2835028	-980.5594312	-1809.842934
TCGA-E8-A436-01	-591.0190774	62.25722082	-528.7618566
TCGA-E8-A437-01	-814.3867794	-903.638643	-1718.025422
TCGA-E8-A438-01	-709.6300297	-690.9575015	-1400.587531
TCGA-E8-A44K-01	-702.9494498	-456.3840264	-1159.333476
TCGA-E8-A44M-01	-138.1416022	1342.337787	1204.196185
TCGA-EL-A3CL-01	-1054.742316	-1012.106666	-2066.848982
TCGA-EL-A3CM-01	-99.72961576	-569.2929434	-669.0225592
TCGA-EL-A3CN-01	-439.2703649	390.9139718	-48.35639312
TCGA-EL-A3CO-01	591.0816473	677.3734522	1268.4551
TCGA-EL-A3CP-01	-731.5386441	-1238.965479	-1970.504123
TCGA-EL-A3CR-01	457.2940693	740.6267325	1197.920802
TCGA-EL-A3CS-01	-1027.475135	-1131.802878	-2159.278013
TCGA-EL-A3CT-01	-161.5496637	-242.5747695	-404.1244332
TCGA-EL-A3CU-01	-120.5337972	289.1037286	168.5699314
TCGA-EL-A3CV-01	582.806682	1057.60112	1640.407802
TCGA-EL-A3CW-01	-541.5388297	649.9982525	108.4594228
TCGA-EL-A3CX-01	-1156.747274	-732.4264643	-1889.173738
TCGA-EL-A3CY-01	768.5836538	2089.644719	2858.228373
TCGA-EL-A3CZ-01	-966.406681	-1208.259784	-2174.666465
TCGA-EL-A3D0-01	-251.5929864	-1031.328598	-1282.921584
TCGA-EL-A3D1-01	-663.2368894	-407.2916515	-1070.528541
TCGA-EL-A3D4-01	-459.9066284	-869.7199481	-1329.626577
TCGA-EL-A3D5-01	-1115.876024	-1556.987602	-2672.863626
TCGA-EL-A3D6-01	-533.6215257	222.0820902	-311.5394355
TCGA-EL-A3GO-01	-652.7392018	-948.3086584	-1601.04786
TCGA-EL-A3GP-01	1051.803907	652.8793958	1704.683303
TCGA-EL-A3GQ-01	-67.8283771	-619.2084523	-687.0368294
TCGA-EL-A3GR-01	-299.9835239	-508.4801951	-808.463719
TCGA-EL-A3GS-01	-1319.465348	-960.3327262	-2279.798074
TCGA-EL-A3GU-01	-2.005834369	-719.0616947	-721.0675291
TCGA-EL-A3GV-01	-528.1377784	-227.0475884	-755.1853668
TCGA-EL-A3GW-01	-1214.564942	-1401.912971	-2616.477913
TCGA-EL-A3GX-01	-985.6131942	181.5313223	-804.0818719
TCGA-EL-A3GY-01	-931.4975675	-295.409536	-1226.907104
TCGA-EL-A3GZ-01	-626.5260997	-775.5784793	-1402.104579
TCGA-EL-A3H1-01	-1175.610374	-1360.71994	-2536.330314
TCGA-EL-A3H2-01	-1164.343128	-1151.318462	-2315.661589
TCGA-EL-A3H3-01	-297.9517305	572.2313632	274.2796327
TCGA-EL-A3H4-01	-946.2399881	-935.9660757	-1882.206064
TCGA-EL-A3H5-01	1222.458322	432.967984	1655.426306
TCGA-EL-A3H7-01	-163.6674638	174.9720719	11.30460807
TCGA-EL-A3H8-01	-916.4671455	-1046.171931	-1962.639076
TCGA-EL-A3MW-01	-862.2536688	-540.6175388	-1402.871208
TCGA-EL-A3MX-01	-1473.395266	-1385.683331	-2859.078597
TCGA-EL-A3MY-01	206.8361237	-87.39838473	119.437739
TCGA-EL-A3MZ-01	-425.2568702	-393.0567067	-818.313577
TCGA-EL-A3N2-01	-995.7004317	-598.104963	-1593.805395
TCGA-EL-A3N3-01	-473.2298601	255.8253732	-217.4044869
TCGA-EL-A3T0-01	-8.426593492	-446.9306441	-455.3572376
TCGA-EL-A3T1-01	-624.3756722	62.40571852	-561.9699536
TCGA-EL-A3T2-01	-1381.309576	-1383.919611	-2765.229187
TCGA-EL-A3T3-01	-974.2785119	-570.2614796	-1544.539992
TCGA-EL-A3T6-01	-1079.70295	515.4440857	-564.2588647
TCGA-EL-A3T7-01	-734.4302979	-621.7368111	-1356.167109
TCGA-EL-A3T8-01	-610.2359385	-840.0729561	-1450.308895
TCGA-EL-A3T9-01	235.3199928	-48.13921848	187.1807744
TCGA-EL-A3TA-01	-215.2282684	1.822750302	-213.4055181
TCGA-EL-A3TB-01	-876.750727	-745.6921051	-1622.442832
TCGA-EL-A3ZG-01	-1081.569426	-1128.046221	-2209.615647
TCGA-EL-A3ZH-01	-1381.863939	-1241.334453	-2623.198392
TCGA-EL-A3ZK-01	-1169.524469	-278.1753893	-1447.699859
TCGA-EL-A3ZL-01	-309.9598218	-932.2766352	-1242.236457
TCGA-EL-A3ZM-01	-672.3024881	-118.0168459	-790.319334
TCGA-EL-A3ZN-01	-575.2999723	-764.8429639	-1340.142936
TCGA-EL-A3ZO-01	-216.2611155	576.0759416	359.8148261
TCGA-EL-A3ZP-01	-231.2142792	335.2585335	104.0442544
TCGA-EL-A3ZQ-01	-776.0772574	24.40358273	-751.6736746
TCGA-EL-A3ZR-01	-1201.909193	-1432.534293	-2634.443486
TCGA-EL-A3ZS-01	-170.9673427	551.2621909	380.2948482
TCGA-EL-A3ZT-01	-996.321154	-810.7857778	-1807.106932
TCGA-EL-A4JV-01	-1037.773761	-1258.110663	-2295.884425
TCGA-EL-A4JW-01	-530.1140262	-697.8119798	-1227.926006
TCGA-EL-A4JX-01	-383.9498353	1394.229924	1010.280088
TCGA-EL-A4JZ-01	415.8581244	496.9292631	912.7873875
TCGA-EL-A4K0-01	-161.1449073	-331.4917378	-492.6366451
TCGA-EL-A4K1-01	-499.6126819	-412.9623172	-912.5749991
TCGA-EL-A4K2-01	-487.589914	37.13434298	-450.455571
TCGA-EL-A4K4-01	126.2538793	-341.7427352	-215.4888559
TCGA-EL-A4K6-01	-2001.112718	-1545.91598	-3547.028698
TCGA-EL-A4K7-01	-1489.197335	-1071.381158	-2560.578493
TCGA-EL-A4K9-01	-346.8314046	-582.3329808	-929.1643854
TCGA-EL-A4KD-01	-312.702527	-591.7891809	-904.4917079
TCGA-EL-A4KG-01	-777.7757459	9.326808853	-768.4489371
TCGA-EL-A4KH-01	-613.8909776	-424.4969087	-1038.387886
TCGA-EL-A4KI-01	-1036.143078	-1323.25806	-2359.401138
TCGA-EM-A1CS-01	-817.9863976	-1094.340287	-1912.326685
TCGA-EM-A1CT-01	-979.2073792	-255.5357141	-1234.743093
TCGA-EM-A1CU-01	-1030.64346	-720.712498	-1751.355958
TCGA-EM-A1CV-01	-1108.594596	-1060.237582	-2168.832178
TCGA-EM-A1CW-01	-780.7209496	-257.7966489	-1038.517599
TCGA-EM-A1YA-01	-1084.73564	-1449.983888	-2534.719528
TCGA-EM-A1YB-01	-926.68578	-1067.477572	-1994.163352
TCGA-EM-A1YC-01	-1330.567518	-1543.2621	-2873.829618
TCGA-EM-A1YD-01	-12.47166221	-1004.441577	-1016.913239
TCGA-EM-A1YE-01	-852.9610833	-1427.27813	-2280.239213
TCGA-EM-A22I-01	-796.3800908	-542.4111896	-1338.79128
TCGA-EM-A22J-01	-1159.282614	-975.5034662	-2134.78608
TCGA-EM-A22K-01	-925.9429064	-1187.516925	-2113.459832
TCGA-EM-A22L-01	-1293.658325	-1577.537292	-2871.195617
TCGA-EM-A22M-01	-297.9349073	1216.772617	918.8377102
TCGA-EM-A22N-01	-604.6997423	-1037.795688	-1642.49543
TCGA-EM-A22O-01	-1608.28506	-899.7284624	-2508.013522
TCGA-EM-A22P-01	561.4377413	899.6880016	1461.125743
TCGA-EM-A22Q-01	-804.3315276	-792.0557585	-1596.387286
TCGA-EM-A2CJ-01	-1158.409242	-1591.317165	-2749.726407
TCGA-EM-A2CK-01	-1183.550804	-1327.540437	-2511.091241
TCGA-EM-A2CL-01	-1183.94711	-1747.264588	-2931.211698
TCGA-EM-A2CM-01	-1808.197312	-1227.134814	-3035.332127
TCGA-EM-A2CN-01	-1767.344349	-1685.732539	-3453.076888
TCGA-EM-A2CO-01	-1041.714751	-1352.446202	-2394.160954
TCGA-EM-A2CP-01	-171.6752771	1401.0427	1229.367423
TCGA-EM-A2CQ-01	-1081.266949	-1432.833898	-2514.100847
TCGA-EM-A2CR-01	-613.9667327	-592.2943519	-1206.261085
TCGA-EM-A2CS-01	-572.8194952	-1204.622133	-1777.441628
TCGA-EM-A2CS-06	-592.3947386	-984.4500463	-1576.844785
TCGA-EM-A2CT-01	-1005.324582	-1471.157967	-2476.482549
TCGA-EM-A2CU-01	-204.2564428	52.30383452	-151.9526083
TCGA-EM-A2OV-01	-1389.48973	-1409.954255	-2799.443985
TCGA-EM-A2OW-01	-619.5483667	-999.1240417	-1618.672408
TCGA-EM-A2OX-01	-467.5037974	-604.8413225	-1072.34512
TCGA-EM-A2OY-01	-1494.960187	-1539.609648	-3034.569835
TCGA-EM-A2OZ-01	-1320.367625	-889.6517645	-2210.01939
TCGA-EM-A2P0-01	-827.0426466	-996.0928383	-1823.135485
TCGA-EM-A2P1-01	40.48829662	1440.753572	1481.241868
TCGA-EM-A2P1-06	-189.9102931	882.9201995	693.0099064
TCGA-EM-A2P2-01	-947.9122614	-1390.129369	-2338.041631
TCGA-EM-A2P3-01	-157.4681516	-641.7642281	-799.2323797
TCGA-EM-A3AI-01	-745.5269421	-1733.202725	-2478.729667
TCGA-EM-A3AJ-01	-330.9790034	617.1926047	286.2136013
TCGA-EM-A3AK-01	-536.2013481	-573.0166425	-1109.217991
TCGA-EM-A3AL-01	-584.8645795	-1479.07707	-2063.94165
TCGA-EM-A3AN-01	-857.9400113	-863.7820524	-1721.722064
TCGA-EM-A3AO-01	-655.441497	152.0266139	-503.4148831
TCGA-EM-A3AP-01	-625.936975	-1138.019815	-1763.95679
TCGA-EM-A3AQ-01	-841.8063418	-799.1819001	-1640.988242
TCGA-EM-A3AR-01	-358.9680642	-1039.793556	-1398.76162
TCGA-EM-A3FJ-01	-745.8162697	-776.3415046	-1522.157774
TCGA-EM-A3FK-01	-1307.803337	-1329.422171	-2637.225507
TCGA-EM-A3FL-01	-1416.456527	-1310.526107	-2726.982634
TCGA-EM-A3FM-01	-731.983594	-67.62627271	-799.6098668
TCGA-EM-A3FN-01	-884.6968395	-1435.756676	-2320.453516
TCGA-EM-A3FO-01	-1750.751202	-937.3299745	-2688.081177
TCGA-EM-A3FP-01	-463.5236538	-97.1400298	-560.6636836
TCGA-EM-A3FQ-01	-329.3098886	608.4770614	279.1671727
TCGA-EM-A3FQ-06	-1201.68127	-550.9379237	-1752.619194
TCGA-EM-A3FR-01	-1178.917615	-1364.153228	-2543.070844
TCGA-EM-A3O3-01	-733.5346345	745.3193773	11.78474282
TCGA-EM-A3O6-01	-619.4294337	-1236.660247	-1856.08968
TCGA-EM-A3O7-01	-1220.801917	-1075.815201	-2296.617118
TCGA-EM-A3O8-01	-1249.072978	-1514.253687	-2763.326665
TCGA-EM-A3O9-01	-554.986471	-304.8014327	-859.7879037
TCGA-EM-A3OA-01	-1747.681864	-1367.131801	-3114.813665
TCGA-EM-A3OB-01	-1412.888427	-1520.91896	-2933.807387
TCGA-EM-A3ST-01	-1601.620649	-1216.085931	-2817.70658
TCGA-EM-A3SU-01	-721.3377222	604.746516	-116.5912061
TCGA-EM-A3SU-06	-245.6449196	1373.682502	1128.037582
TCGA-EM-A3SX-01	-837.9823722	-1082.543157	-1920.525529
TCGA-EM-A3SY-01	-1404.676165	-816.2871758	-2220.963341
TCGA-EM-A3SZ-01	-1306.091312	-184.2865641	-1490.377876
TCGA-EM-A4FF-01	-640.9061092	-142.7730019	-783.6791111
TCGA-EM-A4FH-01	-1116.399879	-1730.991677	-2847.391556
TCGA-EM-A4FK-01	-1508.440019	-1611.389264	-3119.829283
TCGA-EM-A4FM-01	-283.1593104	-371.6941416	-654.853452
TCGA-EM-A4FN-01	-875.938778	-198.3343637	-1074.273142
TCGA-EM-A4FO-01	290.2450634	1296.213923	1586.458987
TCGA-EM-A4FQ-01	-765.5576209	-100.6714924	-866.2291133
TCGA-EM-A4FR-01	-1178.915189	-799.1878349	-1978.103024
TCGA-EM-A4FU-01	-567.1342146	-930.942536	-1498.076751
TCGA-EM-A4FV-01	-500.0820205	89.01881064	-411.0632099
TCGA-EM-A4G1-01	-1245.560658	-598.1510224	-1843.711681
TCGA-ET-A25G-01	-1029.074373	-842.3549331	-1871.429306
TCGA-ET-A25I-01	-818.125169	-412.284888	-1230.410057
TCGA-ET-A25J-01	-856.4344642	-780.1333125	-1636.567777
TCGA-ET-A25K-01	-558.2600385	-970.3470296	-1528.607068
TCGA-ET-A25L-01	-142.5961888	-422.3610855	-564.9572743
TCGA-ET-A25M-01	-449.6032465	-897.1986246	-1346.801871
TCGA-ET-A25N-01	-838.6382091	-688.5790051	-1527.217214
TCGA-ET-A25O-01	-1877.25784	-1402.183476	-3279.441316
TCGA-ET-A25P-01	-631.5355916	-1206.618528	-1838.154119
TCGA-ET-A25R-01	-739.4633677	-499.6177168	-1239.081084
TCGA-ET-A2MX-01	-1775.727843	-1048.225215	-2823.953058
TCGA-ET-A2MY-01	-1416.742575	-834.3069821	-2251.049557
TCGA-ET-A2MZ-01	-690.7223089	-842.9753661	-1533.697675
TCGA-ET-A2N0-01	-1206.131241	-24.42362871	-1230.55487
TCGA-ET-A2N3-01	-1419.056679	-1707.47425	-3126.530929
TCGA-ET-A2N4-01	-821.8451658	-891.4474198	-1713.292586
TCGA-ET-A2N5-01	-1234.94632	-1093.075553	-2328.021873
TCGA-ET-A39I-01	-1111.709414	-1521.601015	-2633.310429
TCGA-ET-A39J-01	-443.5782194	-980.1661472	-1423.744367
TCGA-ET-A39K-01	-958.6039086	-218.4155929	-1177.019501
TCGA-ET-A39L-01	-560.3213351	-964.3397671	-1524.661102
TCGA-ET-A39M-01	-149.0540481	833.4430202	684.3889721
TCGA-ET-A39N-01	-899.8118655	-1140.156411	-2039.968277
TCGA-ET-A39O-01	-574.8752762	56.42930946	-518.4459667
TCGA-ET-A39P-01	-829.1531507	-897.5597051	-1726.712856
TCGA-ET-A39R-01	-321.4397053	826.2824463	504.842741
TCGA-ET-A39S-01	-594.019709	-920.2275182	-1514.247227
TCGA-ET-A39T-01	-1480.822619	-1001.871785	-2482.694404
TCGA-ET-A3BN-01	-1199.005607	-1078.312566	-2277.318172
TCGA-ET-A3BO-01	-493.4671466	245.1472869	-248.3198597
TCGA-ET-A3BP-01	-814.4587054	-837.3378649	-1651.79657
TCGA-ET-A3BQ-01	-444.1608476	-770.9913081	-1215.152156
TCGA-ET-A3BS-01	-289.5576616	865.7719814	576.2143198
TCGA-ET-A3BT-01	-874.9573339	-754.0493164	-1629.00665
TCGA-ET-A3BU-01	-712.1932767	-756.6989742	-1468.892251
TCGA-ET-A3BV-01	134.7737233	-80.08245247	54.69127083
TCGA-ET-A3BW-01	-1092.372048	-1256.10801	-2348.480058
TCGA-ET-A3BX-01	-1420.608513	-640.206911	-2060.815424
TCGA-ET-A3DO-01	-605.2395353	736.4708125	131.2312772
TCGA-ET-A3DP-01	-602.7873881	-353.2272835	-956.0146717
TCGA-ET-A3DQ-01	-154.9602904	277.4808041	122.5205137
TCGA-ET-A3DR-01	-915.8525331	-1508.765858	-2424.618391
TCGA-ET-A3DS-01	-1157.066755	-1252.350421	-2409.417176
TCGA-ET-A3DT-01	10.0476768	1286.180953	1296.228629
TCGA-ET-A3DU-01	-96.00314404	1302.954414	1206.95127
TCGA-ET-A3DV-01	-1614.755589	-1745.677871	-3360.43346
TCGA-ET-A3DW-01	-1675.724295	-472.5336934	-2148.257988
TCGA-ET-A40P-01	-591.9626848	-522.4759715	-1114.438656
TCGA-ET-A40Q-01	-480.4489148	108.9986337	-371.4502811
TCGA-ET-A40R-01	-590.9426722	-248.7307792	-839.6734515
TCGA-ET-A40S-01	-853.069131	240.5950466	-612.4740843
TCGA-ET-A40T-01	-135.0045191	-195.3201919	-330.324711
TCGA-ET-A4KN-01	-128.8210293	1175.317636	1046.496607
TCGA-ET-A4KQ-01	-691.2639302	-1342.472095	-2033.736025
TCGA-FE-A22Z-01	-493.8534934	-777.1999249	-1271.053418
TCGA-FE-A230-01	-1009.964018	110.5759994	-899.3880187
TCGA-FE-A231-01	-1588.968931	-492.7385985	-2081.70753
TCGA-FE-A232-01	-503.711817	-198.4036517	-702.1154687
TCGA-FE-A233-01	-1248.108191	-1181.665669	-2429.773861
