sample	Camptothecin_1003	Vinblastine_1004	Cisplatin_1005	Cytarabine_1006	Docetaxel_1007	Gefitinib_1010	Navitoclax_1011	Vorinostat_1012	Nilotinib_1013	Olaparib_1017	Axitinib_1021	AZD7762_1022	SB216763_1025	KU-55933_1030	Afatinib_1032	Staurosporine_1034	PLX-4720_1036	NU7441_1038	Doramapimod_1042	Wee1 Inhibitor_1046	Nutlin-3a (-)_1047	Mirin_1048	PD173074_1049	ZM447439_1050	Alisertib_1051	RO-3306_1052	MK-2206_1053	Palbociclib_1054	Dactolisib_1057	Pictilisib_1058	AZD8055_1059	PD0325901_1060	Obatoclax Mesylate_1068	5-Fluorouracil_1073	Dasatinib_1079	Paclitaxel_1080	Crizotinib_1083	Rapamycin_1084	Sorafenib_1085	BI-2536_1086	Irinotecan_1088	Oxaliplatin_1089	BMS-536924_1091	GSK1904529A_1093	Tozasertib_1096	PF-4708671_1129	PRIMA-1MET_1131	Erlotinib_1168	Niraparib_1177	MK-1775_1179	Dinaciclib_1180	Gemcitabine_1190	Bortezomib_1191	GSK269962A_1192	SB505124_1194	Tamoxifen_1199	Fulvestrant_1200	EPZ004777_1237	YK-4-279_1239	Daporinad_1248	BMS-345541_1249	AZ960_1250	Talazoparib_1259	XAV939_1268	Trametinib_1372	Dabrafenib_1373	Temozolomide_1375	AZD5438_1401	IAP_5620_1428	AZD2014_1441	AZD1208_1449	AZD1332_1463	Ruxolitinib_1507	Linsitinib_1510	Epirubicin_1511	Cyclophosphamide_1512	Pevonedistat_1529	Sapitinib_1549	Uprosertib_1553	LCL161_1557	Lapatinib_1558	Luminespib_1559	Alpelisib_1560	Taselisib_1561	EPZ5676_1563	SCH772984_1564	IWP-2_1576	Leflunomide_1578	Entinostat_1593	OSI-027_1594	LGK974_1598	VE-822_1613	WZ4003_1614	CZC24832_1615	AZD5582_1617	GSK2606414_1618	PFI3_1620	PCI-34051_1621	Wnt-C59_1622	I-BET-762_1624	RVX-208_1625	OTX015_1626	GSK343_1627	ML323_1629	Entospletinib_1630	PRT062607_1631	Ribociclib_1632	AGI-6780_1634	Picolinici-acid_1635	AZD5153_1706	CDK9_5576_1708	CDK9_5038_1709	Eg5_9814_1712	ERK_2440_1713	ERK_6604_1714	IRAK4_4710_1716	JAK1_8709_1718	AZD5991_1720	PAK_5339_1730	TAF1_5496_1732	ULK1_4989_1733	VSP34_8731_1734	Selumetinib_1736	IGF1R_3801_1738	JAK_8517_1739	AZD4547_1786	Ibrutinib_1799	Zoledronate_1802	Acetalax_1804	Oxaliplatin_1806	Carmustine_1807	Topotecan_1808	Teniposide_1809	Mitoxantrone_1810	Dactinomycin_1811	Fludarabine_1813	Nelarabine_1814	Fulvestrant_1816	Vincristine_1818	Docetaxel_1819	Podophyllotoxin bromide_1825	Dihydrorotenone_1827	Gallibiscoquinazole_1830	Elephantin_1835	Sinularin_1838	Sabutoclax_1849	LY2109761_1852	OF-1_1853	MN-64_1854	KRAS (G12C) Inhibitor-12_1855	MG-132_1862	BDP-00009066_1866	Buparlisib_1873	Ulixertinib_1908	Venetoclax_1909	ABT737_1910	Dactinomycin_1911	Afuresertib_1912	AGI-5198_1913	AZD3759_1915	AZD5363_1916	AZD6738_1917	AZD8186_1918	Osimertinib_1919	Cediranib_1922	Ipatasertib_1924	GDC0810_1925	GNE-317_1926	GSK2578215A_1927	I-BRD9_1928	Telomerase Inhibitor IX_1930	MIRA-1_1931	NVP-ADW742_1932	P22077_1933	Savolitinib_1936	UMI-77_1939	WIKI4_1940	Sepantronium bromide_1941	MIM1_1996	WEHI-539_1997	BPD-00008900_1998	Foretinib_2040	BIBR-1532_2043	Pyridostatin_2044	AMG-319_2045	MK-8776_2046	Ulixertinib_2047	Vinorelbine_2048	VX-11e_2096	Uprosertib_2106	LJI308_2107	AZ6102_2109	GSK591_2110	VE821_2111	AZD6482_2169	AT13148_2170	BMS-754807_2171	JQ1_2172
COSMIC_906830	0.049026319	0.185627185	13.08218002	0.234318729	0.068865221	101.816686	11.63542123	37.42182162	79.80458828	184.8084716	NA	1.535106869	NA	NA	53.75308174	0.091235883	1.339926819	NA	NA	18.85207524	130.0627466	133.3216994	281.3287741	NA	12.78818886	NA	73.80341469	198.1695545	0.69915627	14.08824836	NA	0.018914736	2.495053071	1573.374571	65.83476222	1.500037338	45.89540486	0.658296395	47.35408082	NA	7.628238854	203.8299362	13.6112819	266.4471733	NA	NA	793.8765734	42.37650156	251.4753568	8.02275597	0.122832087	0.071243692	0.008830691	NA	NA	149.1448528	59.65750751	286.3549141	57.18799507	0.283560153	20.61667058	11.96135456	15.11899651	147.3198392	0.005590156	0.043182973	777.5096068	27.84766163	961.0293984	8.830194133	1147.579247	13.46353608	612.8725485	202.2511011	0.43975655	357.2907943	27.72700921	405.9966872	15.91729096	411.5362053	317.4546584	0.018712454	304.8951662	55.49533704	653.6656616	0.295014728	61.57426455	444.8534936	106.2590521	188.6353903	337.8956095	33.84668288	20.53229475	379.4257783	9.56821818	205.5324646	894.1897491	275.8358659	257.4846225	95.13824078	556.9787008	55.5689171	64.21494681	330.1469968	109.530166	24.91470023	NA	220.3358559	590.2906248	25.76652065	1.686340843	0.280865885	0.029459849	0.797123226	1.185014487	319.5660558	268.241582	832.338326	7.408677883	303.467342	14.25444802	12.05435493	0.455820585	8.631695918	55.01775768	32.74112719	1288.064522	165.9895775	191.8692211	540.2883616	581.2535126	0.450412702	0.735408612	2.079280665	0.124248958	12.00711031	649.8847243	280.1351037	0.614240336	NA	0.959945276	19.00079841	25.87395851	130.6204775	94.27424174	0.557061852	933.3730872	499.0847894	418.6164053	186.3096361	0.268696712	58.36170859	5.315977987	2.49858607	11.53493204	17.33980976	0.010116273	23.56918174	159.776346	43.4493547	21.16443122	9.113465089	53.29502568	14.06225138	74.25543696	82.13062766	301.9257119	6.350706077	614.280092	649.1637525	1.407035488	1511.796564	31.78666938	588.7478538	43.48704162	14.21604136	120.5530615	0.065835307	64.44853511	94.0117712	358.0855771	2.388603773	104.2344824	126.8182552	461.2213133	16.17411298	3.966102998	0.193099631	4.464807052	17.37792982	617.2425139	19.05514226	257.580167	65.66053106	NA	346.7524067	NA	NA
COSMIC_909750	0.019334639	0.040910562	5.641714451	4.098794885	0.004542022	21.82619819	3.501106285	5.981144873	19.53686122	15.5054876	NA	0.357918848	NA	NA	8.026680057	0.010994908	48.99542861	NA	NA	3.675866915	300.7604197	NA	11.42468083	NA	NA	NA	7.731987928	118.0361579	0.03664655	1.899599359	NA	4.175958864	NA	101.703427	0.736967121	0.062226458	NA	0.031720409	8.658452401	NA	2.302494269	15.10193679	8.764092708	134.9545426	NA	NA	NA	28.68883435	NA	1.108784089	NA	0.029976816	0.004097198	NA	NA	20.13086078	9.880024584	35.32864119	7.881174965	0.041573971	NA	NA	3.953277572	NA	4.974431039	29.19335165	321.2334123	NA	NA	NA	NA	NA	NA	59.50301598	0.300616774	163.3703975	13.87654493	49.22108064	NA	NA	9.524067348	0.006894612	41.92276513	2.565275807	142.0120623	38.10772433	NA	NA	NA	NA	176.814118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.061115938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207134901	5.21509341	1.99795069	194.727277	3.101016621	4.889084172	0.006206098	7.522496017	169.3939386	13.28477975	5.409858839	1.490244201	4.689790913	4.32566982	3.889699868	9.782567743	46.51728668	0.375613346	89.66253394	36.83457713	0.300398906	126.8112804	13.44841157	107.4770138	16.79306494	7.138802177	22.75347771	0.051554437	90.51368004	12.61028814	41.76543151	2.177020067	171.3038705	15.80429913	21.52390117	3.599125862	33.58602306	0.053663726	106.9041886	8.28194629	118.0690945	6.70268371	31.49557312	77.48845829	NA	3.051514424	NA	NA
COSMIC_1240137	0.029048571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.63407698	NA	232.854082	NA	NA	NA	NA	359.845222	NA	NA	5.383200038	NA	NA	NA	NA	NA	NA	4.65480491	12.04889555	87.81049267	NA	NA	33.66780367	NA	NA	NA	2.957221071	127.3890768	NA	286.7440483	NA	NA	910.0786278	NA	55.55624883	NA	0.072956566	NA	NA	NA	NA	NA	NA	65.81916123	NA	NA	85.16376075	6.257845772	NA	62.8996123	NA	NA	NA	16.63222369	33.4122968	7.594072433	163.9177865	2.052283345	85.70181466	33.46131515	NA	NA	NA	57.23651106	79.70704692	150.6217911	NA	0.456368811	64.04794862	13.90030803	164.2886596	15.72325773	20.92415012	496.0704734	11.66703099	NA	189.5132608	147.6344078	23.4516065	111.2961871	3.583890707	115.2218039	205.0916598	110.1618888	313.7313354	11.06901762	75.2951708	9.494759359	24.01498475	274.948278	45.2305616	11.25075233	NA	223.6110145	225.475386	3.550452286	0.564787909	0.086135469	0.41686202	8.223467853	11.64920573	96.98545318	21.94626576	227.6198698	10.57267666	352.3369634	18.45327756	9.71165781	47.10353258	0.38366596	1.231961975	NA	78.97126088	62.92219732	409.0408382	679.3367809	389.5584819	0.481079857	0.624994143	1.043607019	0.141556974	166.3929234	185.7825679	69.01659618	4.471495874	2.42052631	6.460960558	3.85623377	31.20938965	53.49440131	11.85627188	1.606951651	139.7940125	150.2046954	53.35000119	368.9591746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
COSMIC_753552	0.031628015	0.051909991	13.57679384	2.79361652	0.05333076	2.008690465	3.498163092	3.066276626	30.66469522	55.54119513	NA	2.076865945	NA	NA	0.079295492	0.101049377	66.60155995	NA	NA	7.019408814	438.6978907	103.289735	43.7195338	NA	28.90411579	NA	4.823245299	10.67427883	0.29424486	3.016523472	NA	0.67160964	7.447199085	161.6306833	12.68660865	0.140604682	30.08783689	0.044869769	12.51314886	NA	8.08818213	55.81714052	10.07112079	12.23456326	NA	NA	23.67159959	4.118837651	134.4632597	4.363057181	0.019755724	0.01125349	0.002498924	NA	NA	12.73119142	5.487045772	163.7135084	19.69264075	0.006313336	11.71529204	36.18081478	141.1193519	35.58780418	0.921352113	209.3113801	179.7870329	9.154201919	79.98954991	4.543856042	257.1573103	14.82928586	21.11131178	7.821207857	0.155383659	177.4974069	7.227267315	1.216944246	3.565752102	242.7861464	0.531125999	0.039163268	29.3069298	5.861086524	328.2107721	1.920124447	8.265638651	149.324382	13.59461828	NA	9.746780253	5.729040129	11.44878946	224.6121192	2.912686933	13.76040135	228.5630266	36.0811295	14.94187987	19.09634585	44.13667193	5.6083693	5.528386496	35.09739812	23.98237055	1.207312723	NA	15.07459686	109.1689847	1.08382126	0.257160982	0.008424333	0.028423131	25.90002671	5.060124056	101.9088718	7.705820867	0.21172458	1.036297226	6.722405152	0.13960071	4.096762387	33.00512987	106.5932299	19.15331868	27.67127856	0.395245574	11.22071922	0.638203552	27.77460183	194.6406426	0.478692907	0.733229888	0.220711469	0.016649518	139.7726257	133.9183117	21.16476985	0.086705497	1.473351887	0.619116387	0.954375575	14.46478392	4.47746483	11.75057294	0.39346467	41.09457016	14.48148591	9.182412778	17.15092315	0.054101466	4.48904956	2.795248468	9.508175429	11.31795044	5.398223943	0.010515909	5.668440297	30.97554431	3.287002318	12.72029819	19.29795246	34.57089005	0.222452874	7.326859651	11.23249593	95.52586037	0.936594364	40.56769256	19.68553299	0.477012301	168.9944713	24.35044197	41.37268995	22.56405154	13.15582992	23.48298227	0.0296881	30.6998571	9.737778387	24.81893823	6.357880073	46.72951603	17.18032786	127.3015906	16.72776644	0.63025297	0.041286405	3.843348531	5.815134991	177.6469227	8.511932478	162.3098236	27.51545922	NA	19.8016645	NA	NA
COSMIC_907065	0.399783152	0.203234661	40.81885063	92.4488945	0.071617272	59.32002864	30.39700245	4.940373818	204.359153	113.2042829	NA	2.423069197	NA	NA	24.47448142	0.395275219	73.71416656	NA	NA	24.18839566	12.63869323	5044.965024	113.3144843	NA	65.69139876	NA	37.45589098	171.4828051	0.152859054	5.02910482	NA	11.19276962	5.004452419	347.5352157	5.121600562	0.477298117	127.055246	0.123268053	27.85390021	NA	133.5305112	101.2146997	7.191170831	40.74153141	NA	NA	604.5014085	17.59679882	191.6486984	14.27747328	0.147377199	73.83139148	0.011333821	NA	NA	11.76756479	65.84700862	499.3673514	36.2747171	NA	269.711805	25.09643991	63.20807108	504.0926094	5.490657437	57.73196464	1239.829315	84.65667842	494.1385779	17.05284411	512.5831799	177.6021613	257.5917584	78.1939282	0.270565788	268.4420334	13.107453	245.128362	3.543496672	397.772407	434.2841312	1.314287903	33.19037751	4.987860199	320.463697	128.1255958	21.36333212	392.5245174	15.57459405	NA	50.44870109	215.9450549	35.15602458	574.0973608	10.92560372	40.26626413	414.2542849	186.6053577	79.74659143	13.33985272	481.3665317	0.974235712	33.2480793	92.06722346	109.9152924	95.72744127	NA	228.0757932	361.1942853	0.825287887	1.422801763	0.56507885	0.317836557	67.48848563	450.9331038	433.0966876	242.5895693	571.8152788	29.61686611	109.3900571	1554.882097	53.68824091	339.0260676	41.00003827	210.485549	80.66638938	505.1533265	102.019911	395.4257371	722.4686297	882.3139985	29.60602832	2.485167347	29.5786554	0.054498233	779.6070417	375.4040828	212.8175019	7.310085719	9.564544689	2.314803957	4.481222999	14.50120863	77.04086536	50.41985269	0.947222747	569.4084415	208.0517819	275.662971	396.4452705	0.29073764	45.51249939	1.63021515	7.352658879	6.385680106	8.797310062	0.003913011	3.27467622	268.3121389	25.02319013	10.93163632	14.24136844	17.94057666	3.029352802	49.85730374	7.523112887	228.0787582	1.00357638	140.9541979	337.0313659	18.9792827	400.1990307	12.94107032	11.92241212	15.4697422	6.36389111	22.30935283	0.009751238	81.7891014	40.29877212	240.1193281	13.15763239	68.89385591	103.8493198	574.2592791	173.1310808	58.33107674	1.136705311	157.5512812	12.54252662	42.92815911	9.265862985	98.47207446	78.2725526	NA	94.28225539	NA	NA
COSMIC_925338	0.538744417	0.014264377	238.7469012	43.16828146	0.027380341	56.40534931	5.083596584	5.687290793	182.6356163	89.93048653	20.25721447	0.137825209	442.5281154	566.6931638	44.30262808	0.070524649	365.310618	29.54486632	219.2025087	5.82124409	138.2947117	85.05371516	72.48140165	32.72109575	11.19392253	173.6366678	116.4524459	56.59417134	0.556474462	14.76273352	2.784554788	7.090430089	1.691705176	27.84303931	27.39504068	0.127732123	48.06181525	0.460575263	13.89053954	2.70649381	74.33612216	254.9404529	22.51102074	56.88200304	63.83879004	66.75371826	171.2026598	29.48371273	111.6402893	2.844695409	0.024081557	0.178833155	0.004249593	27.87683341	NA	126.8277669	15.93691315	277.1472629	14.11168249	0.010016626	41.44445098	11.20876431	118.315762	89.45815732	7.901645271	672.9782425	1151.845825	5.381020284	258.1345602	24.54951258	284.3281418	24.0076853	223.2981781	75.95332448	0.694956518	103.6765545	0.419166946	22.55766682	66.85933936	150.0265082	38.28361508	0.134537407	72.63340936	50.77230354	396.1686482	47.36449986	20.10414474	83.2249348	17.18861077	7.248380032	22.37955905	5.31069122	70.07772618	172.7126101	32.0087083	148.8231964	267.7947958	265.1946276	73.0783388	31.03566416	194.0865124	15.15311316	16.10846645	22.51980175	125.7638573	185.1827175	98.78640559	28.92238897	201.9120083	9.71379461	0.724131698	0.074715478	0.160376356	78.90668881	209.0070535	196.2436501	238.7631365	1.393581427	9.764389078	0.986611435	10.2780032	7.479156364	415.431193	6.810189864	19.30847271	20.23913285	271.4250385	46.9354381	9.359276589	536.6917997	723.781101	2.535444584	0.652782032	10.11079839	0.284052272	54.38421792	568.4156902	245.7009141	0.135726154	0.184188609	0.466339206	0.057013682	28.37379477	43.27079816	80.82424642	0.375052974	284.7822918	7.034938862	86.25853435	122.9387176	0.27889637	11.96429742	3.780461152	47.71954202	22.23133989	34.71864977	0.008938308	22.07282028	260.811259	26.75509707	37.79500685	1.162651299	112.7123502	19.12101515	24.91901085	87.70053503	74.88458039	3.89050512	70.36345336	31.9156026	2.131453199	224.075041	13.20364595	261.3383688	28.77068538	44.06685885	34.75752169	0.029954462	65.81178989	131.297534	94.99488044	3.46661634	142.9971929	49.18216216	118.1846226	2.668848217	0.71995253	0.236341142	68.86024391	74.22833867	285.036431	50.03436153	259.9974959	16.36037087	229.9904991	70.13612524	NA	52.11923112
COSMIC_1290809	0.076933182	0.049819241	160.9271857	2.25143322	0.071735897	29.75773208	87.56706877	6.62703835	51.39464581	65.01480414	NA	3.916964533	NA	NA	12.2875309	0.178224195	200.9598225	NA	NA	37.46128501	19.90036354	945.6145182	71.97666721	NA	54.06472825	NA	3.64990084	123.0049994	0.089383963	3.117208844	NA	2.1270414	8.031208381	836.8785848	41.4828878	1.374912373	77.90623592	0.063390327	107.0732308	NA	8.639321071	167.9302979	5.373900527	86.49070919	NA	NA	31.44663556	40.41750568	71.76464892	9.259221742	0.296578897	0.330444685	0.006532732	NA	NA	65.94361113	64.02131021	1175.233347	56.8878053	NA	38.44643601	21.04342164	17.7867358	310.4599787	1.208258419	451.2335253	450.8095651	34.56760597	1006.981982	2.060076257	307.5218064	96.41916607	458.8558002	11.98520533	0.088538747	265.1606848	0.459727204	839.5885916	4.162379892	497.981038	67.46972643	0.06806855	51.11556246	6.122594839	830.1845289	6.756141885	98.31631648	322.7919506	5.476148361	156.1365586	269.4263314	120.4220915	80.85617831	563.0520078	124.4303349	103.2068266	637.703856	153.4047725	820.7175347	42.72785289	670.8113836	52.48298385	43.84935458	574.2587048	27.6850346	20.42837774	NA	522.2665031	443.2863724	12.7403357	1.849011182	0.241835388	0.130976023	8.892907065	92.12846852	240.4578947	18.80603822	1233.109121	20.28382966	337.2467978	36.57525797	27.21991842	46.74554701	2.76919593	49.17286761	7.145308589	610.7440696	155.8060555	1277.247946	958.4074493	1139.649457	1.434361783	4.055212132	0.496295879	0.343819661	593.2696397	1482.189996	691.526173	0.553556752	2.7181432	2.230375596	15.92071354	73.86078222	47.09943476	119.6001386	0.544450636	751.0032655	165.3276066	242.749974	932.3851683	0.131104574	10.05271754	2.435996712	15.15267373	32.99067679	36.35519101	0.002590636	4.313717235	176.4548436	43.13052573	4.477778263	4.858238871	63.63209618	16.4564089	21.21176541	10.34770752	538.857954	0.647135874	792.9522457	456.3536239	2.385753482	820.7175347	6.429970819	60.07543365	17.37278671	40.53152231	51.55993926	0.009978615	46.35837657	78.81489485	349.3002963	2.233268037	512.3658907	86.82798695	492.924491	58.57218938	28.46075156	0.769665711	21.19545983	11.21659076	95.24209324	25.8310692	768.7309205	712.1396288	NA	41.13790668	NA	NA
COSMIC_949158	0.009721076	0.001888284	0.902846255	0.652770282	0.001054254	18.93520712	7.728895751	2.543113201	3.902443908	5.468350407	NA	0.091896531	NA	NA	1.57253348	0.023320581	NA	NA	NA	0.284429744	98.06906742	NA	3.24656333	NA	NA	NA	2.024690805	1.487625166	0.017195355	0.738431453	NA	3.705202822	NA	2.951625395	25.54603197	0.00264971	NA	0.012470194	6.953373935	NA	0.474094789	7.480076356	0.678154596	6.3508839	NA	NA	NA	4.334919325	NA	0.277555602	NA	0.065580886	0.006749809	NA	NA	11.75920102	15.25589522	82.92801978	1.057055275	0.000338119	NA	NA	0.134512251	NA	11.78392129	54.52683686	53.42303393	NA	NA	NA	NA	NA	NA	1.029847775	0.156385682	142.2609433	0.076769949	125.5509937	NA	NA	6.994520103	0.017324233	3.64561837	0.627801026	160.4128814	11.6924344	NA	NA	NA	NA	52.26631025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.20777602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.128764258	2.08733681	0.980026174	14.79381222	6.976623078	15.03246206	0.005269135	2.835640961	50.15443775	22.63868118	6.532939532	0.50661142	10.16685582	2.482661077	2.802144453	6.375821848	148.9811816	0.331792004	26.73664242	38.86386894	0.853529648	59.71038749	0.726724375	9.214745751	21.22388079	8.968415356	133.8639519	0.002149743	95.96130142	199.7456885	49.61871098	0.783049787	34.87830491	6.265278245	80.6425963	0.694274405	10.46248498	0.006158426	9.727763367	1.796334141	82.78037364	2.823383533	27.34544581	11.8098036	NA	50.7699173	NA	NA
COSMIC_924110	0.062237846	0.003280406	15.1495223	5.424734727	0.011580079	32.04935313	0.290431654	2.385400417	12.23612938	180.9096979	NA	1.430201009	NA	NA	3.93380834	0.146602271	54.26606079	NA	NA	2.560708556	76.2639996	348.9141837	59.41483841	NA	40.05165516	NA	125.9874124	19.72263577	0.750836771	9.670335463	NA	5.431476433	33.11253793	59.53622793	9.019527959	0.031684997	32.04384111	0.090638247	16.12588911	NA	5.356420849	41.23918926	0.548228011	26.25225788	NA	NA	542.728937	3.086929785	145.1052005	0.637061552	0.027425583	1.231514854	0.004969575	NA	NA	11.85861965	5.131664138	150.787717	2.334355883	0.004292006	33.07838341	1.595721524	90.34105425	101.8806469	13.42811979	6.573116019	222.8919222	7.706945999	178.3234436	23.16651692	47.13119047	153.321343	9.056085838	121.3986793	1.503748514	180.9096979	1.988236371	203.3645131	34.3599623	172.3520177	55.42312913	0.066923908	146.3110742	21.66107779	237.0291193	67.44368815	9.54659933	245.9629709	8.408667339	NA	43.13121582	13.93882344	27.96825173	152.9296482	6.042404326	13.98632407	179.691232	63.63578695	123.1248646	68.60174694	180.6976152	45.99092066	16.31604533	100.2912046	40.30904962	59.87493679	NA	63.81619511	176.4320824	46.21322442	0.791317501	0.038282133	0.008601403	131.4366518	192.8194001	211.8744749	11.05813106	0.552839254	10.9003184	22.1717288	12.8994284	13.37959787	249.6000907	58.14791368	3.943915454	1.492581245	81.45803666	36.18193641	315.011139	145.9758212	515.1705444	1.674438692	1.254318002	5.866211353	0.069750827	11.98919707	255.1176981	85.16427173	0.028898459	0.041379901	0.223124136	9.567404916	6.151998571	345.4621203	34.58900995	10.24127373	146.3625847	81.05970647	158.1063646	42.65348576	0.183250722	5.877250203	1.42988211	3.125814846	0.768041124	0.216601937	0.010353714	7.627094704	23.87137399	13.30631853	24.54381776	10.04258951	180.8984818	13.71886647	8.414841567	101.4502976	178.7294125	4.460085784	165.5064224	154.2270705	9.554077245	180.8814782	22.88997404	180.9096979	9.75565386	9.075767958	7.083307786	0.137388582	10.24431584	4.314058032	61.05639834	3.380920467	180.9096979	15.08744589	134.9104196	15.25916033	36.18193641	0.006692967	33.25103851	29.95232647	99.05071582	16.67505683	179.599074	27.35660503	NA	34.20873429	NA	NA
COSMIC_1240134	0.366045367	0.091258057	74.02723011	8.201237028	0.019896887	46.18384215	10.29194963	5.365700843	114.2025927	45.0988614	NA	0.815813095	NA	NA	8.930014334	0.014347193	98.12939844	NA	NA	10.2765541	180.7791282	219.0493397	5.097320452	NA	4.359245535	NA	7.949356643	29.09647405	0.142466129	5.135668398	NA	4.645499958	5.024585686	194.5431521	10.22385791	0.13922555	5.114599003	0.052985976	10.3820048	NA	58.25599467	125.322448	2.218188784	113.7130307	NA	NA	520.2383126	34.86125358	321.1534351	2.662788814	0.621839039	8.464576629	0.005198828	NA	NA	28.87459088	21.6002308	233.8385687	22.66282688	0.055107911	78.66206351	4.357528331	69.7582714	70.65084009	2.953594786	95.71825188	183.1044949	38.90851028	71.95874725	7.089380783	271.7925251	4.668986385	85.82831811	18.12316583	0.328886688	207.6477221	9.290050604	110.2027664	18.64005948	241.67407	6.89498958	0.175445469	24.45226868	8.278799749	477.5185465	33.80737588	32.94294086	455.3557584	39.7767273	NA	139.1689969	53.22429686	8.432261465	63.03997191	6.015334748	36.66945061	315.8208113	206.7699867	85.24743264	69.23849541	297.3408132	5.687814048	31.77491049	420.4072986	74.71119896	28.73773306	NA	151.2881051	282.7544915	10.30698685	4.837107896	0.584153201	0.364619841	38.43897812	122.0057287	151.7424992	49.20764512	107.9276397	11.19527708	156.4857576	5.463420179	16.70426373	138.8501092	0.778710447	3.783301344	7.551407729	26.50180914	63.54491635	689.1589906	170.4564775	782.0400859	5.208974482	5.773352879	9.062653881	0.294868142	663.3587866	408.9287764	81.7502608	1.699193964	1.460475401	1.224935268	6.800988709	31.21488299	182.8057292	78.19799439	0.445066754	142.5307834	68.41855091	41.03798085	103.5631944	0.160701447	6.350877549	3.508069899	23.77931298	15.06787509	7.975465365	0.008395965	5.593627481	202.7131651	39.12959163	14.77482915	14.81950176	39.6190475	2.779902903	2.689805806	21.51133488	117.5568445	1.074748843	71.84729759	68.74128741	1.680566603	168.8507181	4.177048932	331.6794532	33.07537342	9.405070888	26.26551862	0.057753115	9.535817766	24.56714546	30.35329262	1.273089979	143.7545024	14.65845057	272.7599215	13.52252752	22.07010549	0.205318263	12.20638286	6.206970905	95.77273106	11.16123931	65.86959802	67.7080446	NA	27.35143512	NA	NA
COSMIC_907172	0.099005983	0.059361109	19.41059401	2.003015911	0.029491771	83.08805923	17.63895838	6.723615294	142.274601	71.52928884	NA	0.462677043	NA	NA	19.31596585	0.057062735	14.36421436	NA	NA	8.68487494	572.5453808	NA	97.47042513	NA	NA	NA	27.30413074	134.4537132	0.106868305	4.09525096	NA	0.319462622	NA	266.2748378	1.491891831	0.466066011	NA	0.022518502	43.15356358	NA	3.39376865	181.6705715	11.60032367	142.8256992	NA	NA	NA	49.95107368	NA	3.148644365	NA	0.064929124	0.004264958	NA	NA	128.6998566	28.2730202	134.5200152	27.10838257	0.022016877	NA	NA	5.98056473	NA	0.415901843	33.30145201	834.1848329	NA	NA	NA	NA	NA	NA	115.346772	0.37270204	170.992381	0.481738906	69.64772247	NA	NA	48.21074878	0.02707171	104.6475461	15.11418943	447.0842251	5.505832583	NA	NA	NA	NA	519.6221953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.63048878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189948366	9.416071845	5.106565169	12.04965465	11.333852	28.81168402	0.013999677	23.58236059	99.92101261	15.42349506	10.84110578	3.469595443	10.93893015	9.53302418	5.184482347	34.07101422	206.1044337	0.860449803	218.34055	242.9116993	1.197473595	232.6836952	11.2586869	431.0111673	44.54607292	1.996091463	35.99183114	0.002860128	31.84693038	55.5678613	92.92669904	3.720905304	200.0719396	20.35920207	39.05297274	70.32272472	13.28997511	0.087426486	6.341313984	7.158990647	78.93391631	11.16688833	139.0652156	25.57509432	NA	6.602893751	NA	NA
