sample	Cuproptosis_activity_score
TCGA.A8.A086.01	-1.095655164
TCGA.A8.A08A.01	-0.987045574
TCGA.A8.A08B.01	-0.794485903
TCGA.A8.A08C.01	-0.972124086
TCGA.A8.A08F.01	-0.82524493
TCGA.A8.A08G.01	-0.577614701
TCGA.A8.A08H.01	-0.99720772
TCGA.A8.A08I.01	-1.150897596
TCGA.A8.A08J.01	0.334613461
TCGA.A8.A08L.01	-1.071204448
TCGA.A8.A08O.01	-0.930050123
TCGA.A8.A08P.01	-0.813059805
TCGA.A8.A08R.01	-1.11983449
TCGA.A8.A08S.01	-0.012608828
TCGA.A8.A08T.01	-0.858462278
TCGA.A8.A08X.01	-0.259091332
TCGA.A8.A08Z.01	-1.180367994
TCGA.A8.A090.01	-0.023769869
TCGA.A8.A091.01	-1.432818991
TCGA.A8.A092.01	-0.108927759
TCGA.A8.A093.01	-0.247640631
TCGA.A8.A094.01	-0.313600971
TCGA.A8.A095.01	-0.072428265
TCGA.A8.A096.01	-1.145728437
TCGA.A8.A097.01	-0.875299659
TCGA.A8.A099.01	0.920471523
TCGA.A8.A09A.01	-1.177641469
TCGA.A8.A09B.01	-0.841274613
TCGA.A8.A09C.01	0.03165776
TCGA.A8.A09D.01	-1.245271778
TCGA.A8.A09E.01	-0.110850311
TCGA.A8.A09G.01	-0.040568341
TCGA.A8.A09I.01	-0.050316345
TCGA.A8.A09K.01	-1.058328671
TCGA.A8.A09M.01	-0.07562011
TCGA.A8.A09N.01	-0.230745095
TCGA.A8.A09Q.01	0.051142621
TCGA.A8.A09R.01	-1.164864723
TCGA.A8.A09T.01	-0.847044693
TCGA.A8.A09V.01	-0.992052493
TCGA.A8.A09W.01	0.034671537
TCGA.A8.A09X.01	0.691615791
TCGA.A8.A09Z.01	-0.86271362
TCGA.A8.A0A1.01	-0.99742241
TCGA.A8.A0A2.01	-0.285593632
TCGA.A8.A0A4.01	-0.087660978
TCGA.A8.A0A6.01	-0.749545689
TCGA.A8.A0A7.01	-0.2732071
TCGA.A8.A0A9.01	-0.234417772
TCGA.A8.A0AB.01	-0.241713009
TCGA.A8.A0AD.01	-1.146598625
TCGA.AC.A23C.01	-1.238113898
TCGA.AC.A23E.01	-1.310403338
TCGA.AC.A23G.01	-1.19012003
TCGA.AC.A23H.01	-0.892691657
TCGA.AC.A23H.11	-0.117326009
TCGA.AC.A2B8.01	-1.118694904
TCGA.AC.A2BK.01	-1.054850918
TCGA.AC.A2BM.01	-1.105451007
TCGA.AC.A2FB.01	-1.027648428
TCGA.AC.A2FB.11	-0.719563076
TCGA.AC.A2FE.01	-0.015542881
TCGA.AC.A2FF.01	-0.868022489
TCGA.AC.A2FF.11	-1.01598962
TCGA.AC.A2FG.01	-0.261346337
TCGA.AC.A2FK.01	-1.004833812
TCGA.AC.A2FM.01	0.098291272
TCGA.AC.A2FM.11	0.383207954
TCGA.AC.A2FO.01	-1.130644324
TCGA.AC.A2QH.01	0.013493835
TCGA.AC.A2QI.01	-1.051187575
TCGA.AC.A2QJ.01	0.223126183
TCGA.AC.A3BB.01	-0.234327955
TCGA.AC.A3EH.01	-0.949482921
TCGA.AC.A3HN.01	-0.026891988
TCGA.AC.A3OD.01	-0.290300083
TCGA.AC.A3QP.01	0.45876878
TCGA.AC.A3QQ.01	-0.143002889
TCGA.AC.A3TM.01	0.121853217
TCGA.AC.A3TN.01	0.183503409
TCGA.AC.A3W5.01	-0.990056659
TCGA.AC.A3W6.01	-0.427666749
TCGA.AC.A3W7.01	-0.15954269
TCGA.AC.A3YI.01	-1.320097068
TCGA.AC.A3YJ.01	1.069903099
TCGA.AC.A4ZE.01	0.120885974
TCGA.AC.A5EH.01	-0.040376498
TCGA.AC.A5XS.01	0.27722283
TCGA.AC.A5XU.01	-0.818108809
TCGA.AC.A62V.01	0.193385146
TCGA.AC.A62X.01	-1.136939797
TCGA.AC.A62Y.01	0.275655688
TCGA.AC.A6IV.01	-1.205239595
TCGA.AC.A6IW.01	-0.25304461
TCGA.AC.A6IX.01	-0.027520009
TCGA.AC.A6IX.06	-0.079500686
TCGA.AC.A6NO.01	-0.001548653
TCGA.AC.A7VB.01	-0.884555916
TCGA.AC.A7VC.01	-0.84158789
TCGA.AC.A8OP.01	-0.971684378
TCGA.AC.A8OQ.01	-1.071090462
TCGA.AC.A8OR.01	0.00172633
TCGA.AC.A8OS.01	-0.220818032
TCGA.AN.A03X.01	-0.735172559
TCGA.AN.A03Y.01	0.064474794
TCGA.AN.A041.01	-1.110231364
TCGA.AN.A046.01	-0.124982857
TCGA.AN.A049.01	-0.17009867
TCGA.AN.A04A.01	-0.059274117
TCGA.AN.A04C.01	0.380290551
TCGA.AN.A04D.01	-1.083383543
TCGA.AN.A0AJ.01	0.378089625
TCGA.AN.A0AK.01	0.683581569
TCGA.AN.A0AL.01	0.879667454
TCGA.AN.A0AM.01	-1.120665995
TCGA.AN.A0AR.01	0.302799161
TCGA.AN.A0AS.01	-1.209109803
TCGA.AN.A0AT.01	-0.82138242
TCGA.AN.A0FD.01	0.118149561
TCGA.AN.A0FF.01	0.089772829
TCGA.AN.A0FJ.01	-1.4322975
TCGA.AN.A0FK.01	0.36592378
TCGA.AN.A0FL.01	0.762669389
TCGA.AN.A0FN.01	-0.065173113
TCGA.AN.A0FS.01	-0.087622906
TCGA.AN.A0FT.01	0.953435229
TCGA.AN.A0FV.01	-1.214931285
TCGA.AN.A0FW.01	-0.076631746
TCGA.AN.A0FX.01	-1.466734967
TCGA.AN.A0FY.01	-0.843063597
TCGA.AN.A0FZ.01	-1.092091713
TCGA.AN.A0G0.01	0.060891197
TCGA.AN.A0XL.01	-0.994162274
TCGA.AN.A0XN.01	-1.026072363
TCGA.AN.A0XO.01	-1.223071053
TCGA.AN.A0XP.01	0.065939882
TCGA.AN.A0XR.01	-0.083359387
TCGA.AN.A0XS.01	-0.196854674
TCGA.AN.A0XT.01	-1.207447714
TCGA.AN.A0XU.01	-1.055761849
TCGA.AN.A0XV.01	0.822266872
TCGA.AN.A0XW.01	-0.415607667
TCGA.AO.A03L.01	0.029862493
TCGA.AO.A03M.01	-0.780118841
TCGA.AO.A03N.01	1.033667796
TCGA.AO.A03O.01	-0.77888297
TCGA.AO.A03P.01	0.870630357
TCGA.AO.A03R.01	0.264869032
TCGA.AO.A03T.01	0.185905596
TCGA.AO.A03U.01	-1.191010862
TCGA.AO.A03V.01	-0.138952439
TCGA.AO.A0J2.01	0.757502871
TCGA.AO.A0J3.01	0.37004022
TCGA.AO.A0J4.01	-1.190253597
TCGA.AO.A0J5.01	-0.313069925
TCGA.AO.A0J6.01	-0.735205345
TCGA.AO.A0J7.01	0.251513809
TCGA.AO.A0J8.01	0.028071788
TCGA.AO.A0J9.01	0.452399666
TCGA.AO.A0JA.01	-0.236129124
TCGA.AO.A0JB.01	0.610812358
TCGA.AO.A0JC.01	-0.795843826
TCGA.AO.A0JD.01	0.106280112
TCGA.AO.A0JE.01	-1.080776058
TCGA.AO.A0JF.01	-1.162444986
TCGA.AO.A0JG.01	-0.224170688
TCGA.AO.A0JI.01	1.076488835
TCGA.AO.A0JJ.01	0.230315753
TCGA.AO.A0JL.01	0.17417464
TCGA.AO.A0JM.01	-0.903211176
TCGA.AO.A124.01	0.679348163
TCGA.AO.A125.01	0.476054909
TCGA.AO.A126.01	-0.084309729
TCGA.AO.A128.01	-1.168861605
TCGA.AO.A129.01	-1.166154245
TCGA.AO.A12A.01	0.139071037
TCGA.AO.A12B.01	1.084096192
TCGA.AO.A12C.01	-0.984298415
TCGA.AO.A12D.01	-0.962418767
TCGA.AO.A12E.01	0.727681564
TCGA.AO.A12F.01	0.738808017
TCGA.AO.A12G.01	-0.755396036
TCGA.AO.A12H.01	0.841363536
TCGA.AO.A1KO.01	-0.053645168
TCGA.AO.A1KP.01	1.175164468
TCGA.AO.A1KQ.01	1.054072207
TCGA.AO.A1KR.01	-0.766343333
TCGA.AO.A1KS.01	0.100011392
TCGA.AO.A1KT.01	-1.21149814
TCGA.AQ.A04H.01	-1.466698819
TCGA.AQ.A04J.01	-1.216648427
TCGA.AQ.A04L.01	-0.790301741
TCGA.AQ.A0Y5.01	-0.268236456
TCGA.AQ.A1H2.01	0.137945739
TCGA.AQ.A1H3.01	-0.933430411
TCGA.AQ.A54N.01	-0.211700918
TCGA.AQ.A54O.01	0.306492961
TCGA.AQ.A7U7.01	-1.169475898
TCGA.AR.A0TP.01	-1.253349933
TCGA.AR.A0TQ.01	0.31102889
TCGA.AR.A0TR.01	0.548591544
TCGA.AR.A0TS.01	-1.211103079
TCGA.AR.A0TT.01	-0.768148728
TCGA.AR.A0TU.01	-0.103643676
TCGA.AR.A0TV.01	-0.997337815
TCGA.AR.A0TW.01	0.717921624
TCGA.AR.A0TX.01	-1.532655735
TCGA.AR.A0TY.01	1.077011362
TCGA.AR.A0TZ.01	-0.905519729
TCGA.AR.A0U0.01	-0.01869816
TCGA.AR.A0U1.01	-0.74964416
TCGA.AR.A0U2.01	-0.889534064
TCGA.AR.A0U3.01	-0.215304753
TCGA.AR.A0U4.01	-1.135366078
TCGA.AR.A1AH.01	-0.237874921
TCGA.AR.A1AI.01	-1.153177055
TCGA.AR.A1AJ.01	-1.164331824
TCGA.AR.A1AK.01	-0.122954796
TCGA.AR.A1AL.01	-0.910218631
TCGA.AR.A1AM.01	-0.370764521
TCGA.AR.A1AN.01	0.021841752
TCGA.AR.A1AO.01	-0.844195251
TCGA.AR.A1AP.01	-1.039023474
TCGA.AR.A1AQ.01	-0.354825779
TCGA.AR.A1AR.01	-0.383597061
TCGA.AR.A1AS.01	-0.873131981
TCGA.AR.A1AT.01	-1.086548218
TCGA.AR.A1AU.01	-1.153593504
TCGA.AR.A1AV.01	-0.984259095
TCGA.AR.A1AW.01	-0.357569232
TCGA.AR.A1AX.01	-1.404400183
TCGA.AR.A1AY.01	-1.09991249
TCGA.AR.A24H.01	-0.806490763
TCGA.AR.A24K.01	-0.216560291
TCGA.AR.A24L.01	-1.317179686
TCGA.AR.A24M.01	-0.905036206
TCGA.AR.A24N.01	-0.353091065
TCGA.AR.A24O.01	-0.866923122
TCGA.AR.A24P.01	-1.179546581
TCGA.AR.A24Q.01	-0.753265915
TCGA.AR.A24R.01	-0.136992294
TCGA.AR.A24S.01	-0.880045935
TCGA.AR.A24T.01	-0.215925683
TCGA.AR.A24U.01	-0.262138407
TCGA.AR.A24V.01	-1.22029321
TCGA.AR.A24W.01	-0.77133903
TCGA.AR.A24X.01	-0.988794045
TCGA.AR.A24Z.01	-0.142329454
TCGA.AR.A250.01	-0.852134478
TCGA.AR.A251.01	-1.004744517
TCGA.AR.A252.01	-0.028609507
TCGA.AR.A254.01	-0.234106177
TCGA.AR.A255.01	-1.057212256
TCGA.AR.A256.01	-0.329529486
TCGA.AR.A2LE.01	-0.289333189
TCGA.AR.A2LH.01	-1.099117491
TCGA.AR.A2LJ.01	-0.16572207
TCGA.AR.A2LK.01	-0.081860836
TCGA.AR.A2LL.01	-0.013557086
TCGA.AR.A2LM.01	-1.479243841
TCGA.AR.A2LN.01	-1.046766574
TCGA.AR.A2LO.01	-0.414695793
TCGA.AR.A2LQ.01	-1.388323566
TCGA.AR.A2LR.01	-1.158611102
TCGA.AR.A5QM.01	0.168691873
TCGA.AR.A5QN.01	0.039504269
TCGA.AR.A5QP.01	0.449121705
TCGA.AR.A5QQ.01	-0.979683544
TCGA.B6.A0I1.01	-0.500175838
TCGA.B6.A0I2.01	-1.21500468
TCGA.B6.A0I5.01	0.176093318
TCGA.B6.A0I6.01	-1.14829921
TCGA.B6.A0I8.01	-0.172247952
TCGA.B6.A0I9.01	-1.093650058
TCGA.B6.A0IA.01	1.190656378
TCGA.B6.A0IB.01	0.009549908
TCGA.B6.A0IC.01	-0.584331893
TCGA.B6.A0IE.01	0.859469496
TCGA.B6.A0IG.01	-0.049941314
TCGA.B6.A0IH.01	-0.206502634
TCGA.B6.A0IJ.01	-0.025661228
TCGA.B6.A0IK.01	0.035971352
TCGA.B6.A0IM.01	-1.165925449
TCGA.B6.A0IN.01	0.502387615
TCGA.B6.A0IO.01	0.466017811
TCGA.B6.A0IP.01	-0.093169409
TCGA.B6.A0IQ.01	-0.684806502
TCGA.B6.A0RE.01	-0.974702213
TCGA.B6.A0RG.01	0.150414825
TCGA.B6.A0RH.01	-0.721988371
TCGA.B6.A0RI.01	-1.159243903
TCGA.B6.A0RL.01	-0.269120358
TCGA.B6.A0RM.01	-0.721470404
TCGA.B6.A0RN.01	-0.938747298
TCGA.B6.A0RO.01	0.927633828
TCGA.B6.A0RP.01	-0.127627157
TCGA.B6.A0RQ.01	-0.819780247
TCGA.B6.A0RS.01	0.18817561
TCGA.B6.A0RT.01	-1.062566914
TCGA.B6.A0RU.01	-1.043200559
TCGA.B6.A0RV.01	-0.262890348
TCGA.B6.A0WS.01	-0.259767813
TCGA.B6.A0WT.01	-1.295176193
TCGA.B6.A0WV.01	-0.240289252
TCGA.B6.A0WW.01	-0.053807186
TCGA.B6.A0WX.01	-1.188856447
TCGA.B6.A0WY.01	-0.205817496
TCGA.B6.A0WZ.01	0.370503481
TCGA.B6.A0X0.01	0.125006574
TCGA.B6.A0X1.01	-1.098508336
TCGA.B6.A0X4.01	-0.127054369
TCGA.B6.A0X5.01	0.88883912
TCGA.B6.A0X7.01	-0.002357339
TCGA.B6.A1KC.01	-0.339206695
TCGA.B6.A1KF.01	1.076195058
TCGA.B6.A1KI.01	-0.015910722
TCGA.B6.A1KN.01	-0.740770018
TCGA.B6.A2IU.01	0.312061996
TCGA.B6.A3ZX.01	-1.415541523
TCGA.B6.A400.01	-1.178732008
TCGA.B6.A401.01	0.010595768
TCGA.B6.A402.01	0.565416002
TCGA.B6.A408.01	-1.050654154
TCGA.B6.A409.01	-0.1145663
TCGA.B6.A40B.01	0.0880887
TCGA.B6.A40C.01	0.028047379
TCGA.BH.A0AU.01	-0.787339222
TCGA.BH.A0AU.11	-0.812757284
TCGA.BH.A0AV.01	-1.50479045
TCGA.BH.A0AW.01	0.313219841
TCGA.BH.A0AY.01	-0.209055927
TCGA.BH.A0AY.11	-0.125418354
TCGA.BH.A0AZ.01	-0.173214986
TCGA.BH.A0AZ.11	-0.231412896
TCGA.BH.A0B0.01	-0.644099801
TCGA.BH.A0B1.01	-0.029222143
TCGA.BH.A0B2.01	-0.189355563
TCGA.BH.A0B2.11	-0.049293539
TCGA.BH.A0B3.01	-1.085123352
TCGA.BH.A0B3.11	-0.796427449
TCGA.BH.A0B4.01	-0.396816766
TCGA.BH.A0B5.01	-0.248017865
TCGA.BH.A0B5.11	1.283866829
TCGA.BH.A0B6.01	-0.065136559
TCGA.BH.A0B7.01	-1.027093909
TCGA.BH.A0B7.11	-0.849304606
TCGA.BH.A0B8.01	-0.00454385
TCGA.BH.A0B8.11	0.127496991
TCGA.BH.A0B9.01	-0.268758302
TCGA.BH.A0BA.01	0.669551943
TCGA.BH.A0BA.11	-0.836949079
TCGA.BH.A0BC.01	-0.270641036
TCGA.BH.A0BC.11	0.035702288
TCGA.BH.A0BD.01	-1.072185155
TCGA.BH.A0BF.01	0.193415735
TCGA.BH.A0BG.01	0.643648873
TCGA.BH.A0BJ.01	0.44846461
TCGA.BH.A0BJ.11	-0.807489598
TCGA.BH.A0BL.01	-1.022588981
TCGA.BH.A0BM.01	1.160387468
TCGA.BH.A0BM.11	0.529047547
TCGA.BH.A0BO.01	-1.322544305
TCGA.BH.A0BP.01	-1.066796646
TCGA.BH.A0BQ.01	-0.056199153
TCGA.BH.A0BQ.11	-0.872241759
TCGA.BH.A0BR.01	-1.368984884
TCGA.BH.A0BS.01	0.081331316
TCGA.BH.A0BS.11	1.007258196
TCGA.BH.A0BT.01	1.265678257
TCGA.BH.A0BT.11	-0.764991965
TCGA.BH.A0BV.01	0.238177762
TCGA.BH.A0BV.11	-0.782436084
TCGA.BH.A0BW.01	-1.035536493
TCGA.BH.A0BW.11	-0.875162293
TCGA.BH.A0BZ.01	-0.386391691
TCGA.BH.A0BZ.11	-0.772132853
TCGA.BH.A0C0.01	-1.158342333
TCGA.BH.A0C0.11	-0.896887706
TCGA.BH.A0C1.01	0.008689038
TCGA.BH.A0C3.01	-0.860034733
TCGA.BH.A0C3.11	-0.668412462
TCGA.BH.A0C7.01	0.156530246
TCGA.BH.A0DD.01	-1.025202281
TCGA.BH.A0DD.11	0.890596769
TCGA.BH.A0DE.01	-0.848567713
TCGA.BH.A0DG.01	-0.443449682
TCGA.BH.A0DG.11	-0.674014872
TCGA.BH.A0DH.01	0.124552622
TCGA.BH.A0DH.11	1.077894983
TCGA.BH.A0DI.01	-1.267755309
TCGA.BH.A0DK.01	-0.172282434
TCGA.BH.A0DK.11	-0.728107793
TCGA.BH.A0DL.01	-0.949941738
TCGA.BH.A0DL.11	-0.829930894
TCGA.BH.A0DO.01	0.061178229
TCGA.BH.A0DO.11	-0.098070834
TCGA.BH.A0DP.01	-0.721554633
TCGA.BH.A0DP.11	-0.249273291
TCGA.BH.A0DQ.01	-0.985376636
TCGA.BH.A0DQ.11	-0.135655117
TCGA.BH.A0DS.01	0.952011074
TCGA.BH.A0DT.01	-0.224423275
TCGA.BH.A0DT.11	-0.949302304
TCGA.BH.A0DV.01	-0.167180503
TCGA.BH.A0DV.11	-0.900417828
TCGA.BH.A0DX.01	0.051522235
TCGA.BH.A0DZ.01	-0.176404522
TCGA.BH.A0DZ.11	0.403817309
TCGA.BH.A0E0.01	0.089667248
TCGA.BH.A0E0.11	1.124895182
TCGA.BH.A0E1.01	0.165485044
TCGA.BH.A0E1.11	0.931455465
TCGA.BH.A0E2.01	-0.007912989
TCGA.BH.A0E6.01	-0.82758208
TCGA.BH.A0E7.01	-0.616404738
TCGA.BH.A0E9.01	-0.16972836
TCGA.BH.A0EA.01	-1.239768108
TCGA.BH.A0EB.01	0.027194216
TCGA.BH.A0EE.01	0.110692003
TCGA.BH.A0EI.01	-1.205141666
TCGA.BH.A0GY.01	-0.908536696
TCGA.BH.A0GZ.01	0.141482892
TCGA.BH.A0H0.01	0.154786848
TCGA.BH.A0H3.01	-0.980961912
TCGA.BH.A0H5.01	-0.859261221
TCGA.BH.A0H5.11	-0.70852818
TCGA.BH.A0H6.01	-1.175855448
TCGA.BH.A0H7.01	0.694436388
TCGA.BH.A0H7.11	1.066384397
TCGA.BH.A0H9.01	0.582219259
TCGA.BH.A0H9.11	1.089588266
TCGA.BH.A0HA.01	0.083156628
TCGA.BH.A0HA.11	-0.152738231
TCGA.BH.A0HB.01	0.086161761
TCGA.BH.A0HF.01	0.012605436
TCGA.BH.A0HI.01	0.957502517
TCGA.BH.A0HK.01	-0.143951724
TCGA.BH.A0HK.11	-0.724718804
TCGA.BH.A0HL.01	-0.118382579
TCGA.BH.A0HN.01	0.192404281
TCGA.BH.A0HO.01	0.64908441
TCGA.BH.A0HP.01	-0.884376243
TCGA.BH.A0HQ.01	-0.341221696
TCGA.BH.A0HU.01	-0.833132313
TCGA.BH.A0HW.01	0.121194038
TCGA.BH.A0HX.01	-0.137789064
TCGA.BH.A0HY.01	0.000814087
TCGA.BH.A0RX.01	0.629984476
TCGA.BH.A0W3.01	0.070508839
TCGA.BH.A0W4.01	-1.170856169
TCGA.BH.A0W5.01	-0.967417337
TCGA.BH.A0W7.01	0.005185891
TCGA.BH.A0WA.01	-1.45991832
TCGA.BH.A18F.01	-1.021115442
TCGA.BH.A18G.01	-0.131907195
TCGA.BH.A18H.01	-1.007453194
TCGA.BH.A18I.01	-1.324308554
TCGA.BH.A18J.01	-0.53673735
TCGA.BH.A18J.11	-1.064116165
TCGA.BH.A18K.01	0.928069212
TCGA.BH.A18K.11	-0.115341626
TCGA.BH.A18L.01	-0.247651043
TCGA.BH.A18L.11	-0.215547926
TCGA.BH.A18M.01	-0.242790865
TCGA.BH.A18M.11	-0.881548297
TCGA.BH.A18N.01	-0.272311031
TCGA.BH.A18N.11	-1.182569025
TCGA.BH.A18P.01	-0.983947527
TCGA.BH.A18P.11	0.095454399
TCGA.BH.A18Q.01	-1.233523598
TCGA.BH.A18Q.11	-0.834742702
TCGA.BH.A18R.01	-0.599284852
TCGA.BH.A18R.11	0.631021733
TCGA.BH.A18S.01	0.171230787
TCGA.BH.A18S.11	-0.296201095
TCGA.BH.A18T.01	-1.249511035
TCGA.BH.A18U.01	0.068861172
TCGA.BH.A18U.11	-1.330163376
TCGA.BH.A18V.01	-0.049153339
TCGA.BH.A18V.06	-0.058751237
TCGA.BH.A18V.11	1.078007298
TCGA.BH.A1EN.01	1.002777106
TCGA.BH.A1EN.11	-0.062589998
TCGA.BH.A1EO.01	-1.231831644
TCGA.BH.A1EO.11	1.048007929
TCGA.BH.A1ES.01	-1.060088541
TCGA.BH.A1ES.06	-0.080254159
TCGA.BH.A1ET.01	0.102342831
TCGA.BH.A1ET.11	-0.716066855
TCGA.BH.A1EU.01	-0.877239703
TCGA.BH.A1EU.11	-0.278633574
TCGA.BH.A1EV.01	-1.218107152
TCGA.BH.A1EV.11	-0.25454303
TCGA.BH.A1EW.01	-1.216725448
TCGA.BH.A1EW.11	-0.903308545
TCGA.BH.A1EX.01	-0.691251521
TCGA.BH.A1EY.01	-1.222385557
TCGA.BH.A1F0.01	-0.069856043
TCGA.BH.A1F0.11	-0.043534836
TCGA.BH.A1F2.01	-0.044486563
TCGA.BH.A1F2.11	0.186486294
TCGA.BH.A1F5.01	-0.164541043
TCGA.BH.A1F6.01	-0.333833121
TCGA.BH.A1F6.11	-0.103518753
TCGA.BH.A1F8.01	-0.17112427
TCGA.BH.A1F8.11	-0.139927385
TCGA.BH.A1FB.01	-1.26305517
TCGA.BH.A1FB.11	-1.003693418
TCGA.BH.A1FC.01	-1.333674963
TCGA.BH.A1FC.11	-0.052570692
TCGA.BH.A1FD.01	-0.961477809
TCGA.BH.A1FD.11	0.03876673
TCGA.BH.A1FE.01	-0.948574015
TCGA.BH.A1FE.06	0.686244173
TCGA.BH.A1FE.11	-0.114233405
TCGA.BH.A1FG.01	1.023137744
TCGA.BH.A1FG.11	0.036462657
TCGA.BH.A1FH.01	-0.984130901
TCGA.BH.A1FH.11	-0.064115193
TCGA.BH.A1FJ.01	0.162104114
TCGA.BH.A1FJ.11	-0.153822494
TCGA.BH.A1FL.01	0.175508426
TCGA.BH.A1FM.01	0.145157553
TCGA.BH.A1FM.11	-0.280756974
TCGA.BH.A1FN.01	-1.186201358
TCGA.BH.A1FN.11	-0.081883675
TCGA.BH.A1FR.01	-0.06028766
TCGA.BH.A1FR.11	-0.175142289
TCGA.BH.A1FU.01	-1.10662274
TCGA.BH.A1FU.11	-0.803950214
TCGA.BH.A201.01	-1.293766529
TCGA.BH.A202.01	-0.243439244
TCGA.BH.A203.01	0.911972386
TCGA.BH.A203.11	0.014852674
TCGA.BH.A204.01	-0.143170001
TCGA.BH.A204.11	-0.101332411
TCGA.BH.A208.01	-0.507071889
TCGA.BH.A208.11	-0.023036886
TCGA.BH.A209.01	0.078215405
TCGA.BH.A209.11	-0.220997054
TCGA.BH.A28O.01	-0.158158274
TCGA.BH.A28Q.01	-1.013631837
TCGA.BH.A2L8.01	-0.906417925
TCGA.BH.A42T.01	-0.189734254
TCGA.BH.A42U.01	0.075005189
TCGA.BH.A42V.01	0.052669559
TCGA.BH.A5IZ.01	-1.131072678
TCGA.BH.A5J0.01	-0.136690677
TCGA.BH.A6R8.01	0.836651517
TCGA.BH.A6R9.01	-1.287467716
TCGA.BH.A8FY.01	0.153663536
TCGA.BH.A8FZ.01	-1.063776697
TCGA.BH.A8G0.01	-0.290680382
TCGA.BH.AB28.01	-0.415368537
TCGA.C8.A12K.01	-1.179954944
TCGA.C8.A12L.01	-0.242491907
TCGA.C8.A12M.01	-0.17046283
TCGA.C8.A12N.01	-0.858579134
TCGA.C8.A12O.01	-0.944686355
TCGA.C8.A12P.01	-0.187197985
TCGA.C8.A12Q.01	-0.969037787
TCGA.C8.A12T.01	-0.230112643
TCGA.C8.A12U.01	0.838619404
TCGA.C8.A12V.01	-1.309398901
TCGA.C8.A12W.01	-0.197163539
TCGA.C8.A12X.01	0.450243758
TCGA.C8.A12Y.01	0.080158709
TCGA.C8.A12Z.01	-0.021141965
TCGA.C8.A130.01	-0.015587483
TCGA.C8.A131.01	-1.176118387
TCGA.C8.A132.01	-0.942389893
TCGA.C8.A133.01	0.85047634
TCGA.C8.A134.01	-0.987092542
TCGA.C8.A135.01	-0.110835014
TCGA.C8.A137.01	-0.726280877
TCGA.C8.A138.01	0.315446932
TCGA.C8.A1HE.01	0.136551707
TCGA.C8.A1HF.01	-0.191798419
TCGA.C8.A1HG.01	0.597584934
TCGA.C8.A1HI.01	0.171635469
TCGA.C8.A1HJ.01	-0.316743804
TCGA.C8.A1HK.01	0.763111359
TCGA.C8.A1HL.01	0.218932847
TCGA.C8.A1HM.01	-0.27725988
TCGA.C8.A1HN.01	0.174785938
TCGA.C8.A1HO.01	-0.791816344
TCGA.C8.A26V.01	-0.73436612
TCGA.C8.A26W.01	-1.116019527
TCGA.C8.A26X.01	-1.054403671
TCGA.C8.A26Y.01	0.043990392
TCGA.C8.A26Z.01	-0.015191386
TCGA.C8.A273.01	0.019214362
TCGA.C8.A274.01	0.947028619
TCGA.C8.A275.01	0.048328705
TCGA.C8.A278.01	0.104735516
TCGA.C8.A27A.01	0.891085355
TCGA.C8.A27B.01	-1.254672331
TCGA.C8.A3M7.01	0.129600304
TCGA.C8.A3M8.01	-0.406387891
TCGA.C8.A8HP.01	0.135909536
TCGA.C8.A8HQ.01	-0.22920914
TCGA.C8.A8HR.01	-1.256396362
TCGA.D8.A13Y.01	-0.096611824
TCGA.D8.A13Z.01	-0.961673632
TCGA.D8.A140.01	-0.996933173
TCGA.D8.A141.01	-1.153718928
TCGA.D8.A142.01	-0.828852768
TCGA.D8.A143.01	-0.167348668
TCGA.D8.A145.01	-1.122818673
TCGA.D8.A146.01	-1.247833967
TCGA.D8.A147.01	-1.200500083
TCGA.D8.A1J8.01	-0.602534624
TCGA.D8.A1J9.01	-1.238901116
TCGA.D8.A1JA.01	-1.392715176
TCGA.D8.A1JB.01	-0.920810778
TCGA.D8.A1JC.01	-1.146331674
TCGA.D8.A1JD.01	-1.231418565
TCGA.D8.A1JE.01	-0.966589273
TCGA.D8.A1JF.01	-0.176994078
TCGA.D8.A1JG.01	-0.428040202
TCGA.D8.A1JH.01	-1.181366233
TCGA.D8.A1JI.01	0.174474045
TCGA.D8.A1JJ.01	-0.00742703
TCGA.D8.A1JK.01	-0.13669245
TCGA.D8.A1JL.01	-0.413536524
TCGA.D8.A1JM.01	-0.966691745
TCGA.D8.A1JN.01	0.902433922
TCGA.D8.A1JP.01	-1.256833315
TCGA.D8.A1JS.01	1.310412988
TCGA.D8.A1JT.01	-0.015118229
TCGA.D8.A1JU.01	-0.982280755
TCGA.D8.A1X5.01	-1.171716099
TCGA.D8.A1X6.01	0.153227299
TCGA.D8.A1X7.01	-1.107208747
TCGA.D8.A1X8.01	-0.943236239
TCGA.D8.A1X9.01	-1.232844551
TCGA.D8.A1XA.01	-1.265610384
TCGA.D8.A1XB.01	-1.61742708
TCGA.D8.A1XC.01	-0.944025746
TCGA.D8.A1XD.01	-1.160845417
TCGA.D8.A1XF.01	-1.273897808
TCGA.D8.A1XG.01	-1.135176014
TCGA.D8.A1XJ.01	-0.187816275
TCGA.D8.A1XK.01	-1.340203972
TCGA.D8.A1XL.01	-0.036648148
TCGA.D8.A1XM.01	-1.224833519
TCGA.D8.A1XO.01	-1.317946484
TCGA.D8.A1XQ.01	1.022614582
TCGA.D8.A1XR.01	0.262469483
TCGA.D8.A1XS.01	0.211497791
TCGA.D8.A1XT.01	-1.266586452
TCGA.D8.A1XU.01	-1.111909105
