sample	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-EE-A2MJ-06	0.125607483	0.049353973	0.042731336	0.240228175	0.078366025	0.05989908	0.061269122	0.033389857	0.135973375	0.127631625
TCGA-EE-A2MK-06	0.079345567	0.04998716	0.078466909	0.183968775	0.125021775	0.28813538	0.049123811	0.029563229	0.13923175	0.2181449
TCGA-EE-A2ML-06	0.120087517	0.046204913	0.04288153	0.2293881	0.0739643	0.0561697	0.050216322	0.030794471	0.135868538	0.1684937
TCGA-EE-A2MM-06	0.16078345	0.04805452	0.038751836	0.18645085	0.135224325	0.1496401	0.044383911	0.034654871	0.141597413	0.04591475
TCGA-EE-A2MN-06	0.140281017	0.053295247	0.041156873	0.241884825	0.089584225	0.06367208	0.046163111	0.035174214	0.138917613	0.066517375
TCGA-EE-A2MP-06	0.103255633	0.04481834	0.042894836	0.169156725	0.0660334	0.22530016	0.050374322	0.030925286	0.11615895	0.223850725
TCGA-EE-A2MQ-06	0.15900435	0.05748518	0.082190882	0.230228	0.2143224	0.3724567	0.045076933	0.033166729	0.137917475	0.0500956
TCGA-EE-A2MR-06	0.090155117	0.05419518	0.052835373	0.257775325	0.201941	0.05201872	0.061660244	0.027468643	0.1309535	0.126480525
TCGA-EE-A2MS-06	0.187461533	0.055987087	0.06203392	0.26581655	0.16977125	0.05482142	0.080700633	0.030661314	0.137832763	0.096240875
TCGA-EE-A2MT-06	0.183760733	0.048229427	0.04606724	0.260648325	0.07815805	0.0534894	0.053282433	0.032709586	0.0536177	0.0535478
TCGA-EE-A2MU-06	0.1081766	0.050277427	0.074395009	0.258709075	0.0727974	0.05668688	0.054274344	0.036190286	0.139403838	0.09937915
TCGA-EE-A3AA-06	0.123078	0.056727787	0.05296969	0.258082	0.044760025	0.05011334	0.062732878	0.034873357	0.136486713	0.1204757
TCGA-EE-A3AB-06	0.117763483	0.045579253	0.042291155	0.194304775	0.074492025	0.06208216	0.043170667	0.031879743	0.135425313	0.119563225
TCGA-EE-A3AC-06	0.166886767	0.055817447	0.048169545	0.264017475	0.07782625	0.06539304	0.0551827	0.033694343	0.139951888	0.06489985
TCGA-EE-A3AD-06	0.114481467	0.051847033	0.039355236	0.254372825	0.0704385	0.0566478	0.045317411	0.032306886	0.1344537	0.045386325
TCGA-EE-A3AE-06	0.149597533	0.051190187	0.05933726	0.192151875	0.084001025	0.3156034	0.0624331	0.029742214	0.139999325	0.0594167
TCGA-EE-A3AF-06	0.108310233	0.05142458	0.041387709	0.26382405	0.074191025	0.34559656	0.042053422	0.028978343	0.1293637	0.062924625
TCGA-EE-A3AG-06	0.101753567	0.048016187	0.040412964	0.17545615	0.08227585	0.04965678	0.059073467	0.032581971	0.13578985	0.043334675
TCGA-EE-A3AH-06	0.08408015	0.04613332	0.036894509	0.156330975	0.050214675	0.05162906	0.043176322	0.028323943	0.141717625	0.25971705
TCGA-EE-A3J3-06	0.127046683	0.056957507	0.041811409	0.190658825	0.07960435	0.0567441	0.045721156	0.032581	0.135806363	0.071105825
TCGA-EE-A3J4-06	0.22347995	0.043942513	0.097813009	0.274166525	0.6717635	0.04699406	0.046927611	0.0333813	0.139107925	0.2016726
TCGA-EE-A3J5-06	0.10941165	0.0523323	0.087478127	0.225162425	0.079183975	0.0537574	0.049139322	0.030487171	0.083826063	0.080972675
TCGA-EE-A3J7-06	0.220555917	0.04796878	0.032878873	0.2517456	0.102765325	0.05175856	0.084763289	0.037129014	0.132750913	0.0553754
TCGA-EE-A3J8-06	0.080796167	0.052977627	0.036637991	0.05077555	0.049285975	0.05100378	0.040189989	0.032496486	0.141673513	0.04280615
TCGA-EE-A3JA-06	0.084145383	0.04366882	0.037706718	0.2328124	0.061744175	0.05621136	0.044241189	0.030128157	0.134873463	0.06336735
TCGA-EE-A3JB-06	0.1195963	0.04731542	0.0536965	0.222336225	0.135027325	0.297406	0.052672389	0.031311171	0.135989875	0.08599685
TCGA-EE-A3JD-06	0.092273017	0.044084513	0.049488118	0.256264325	0.05755125	0.05395302	0.054360978	0.030242871	0.135122063	0.1401737
TCGA-EE-A3JE-06	0.099811717	0.050242207	0.084649255	0.261794775	0.04731095	0.05470786	0.062721456	0.029540843	0.135230821	0.183893125
TCGA-EE-A3JH-06	0.104990583	0.049264413	0.079174955	0.25269545	0.0715814	0.05194308	0.054437444	0.0279162	0.133791175	0.157061125
TCGA-EE-A3JI-06	0.10253025	0.051426633	0.035389209	0.209124125	0.04754195	0.0497095	0.0492793	0.029440957	0.140942325	0.043701075
TCGA-ER-A193-06	0.1437771	0.0515526	0.04511884	0.260763475	0.07550955	0.05840616	0.064811589	0.036198814	0.140196688	0.2031096
TCGA-ER-A194-01	0.11991395	0.051807127	0.041957291	0.187533525	0.088888275	0.06092238	0.056088711	0.034788686	0.13507135	0.173866575
TCGA-ER-A195-06	0.166333783	0.054268707	0.040492873	0.2552713	0.05548395	0.05136758	0.057420944	0.030111957	0.140092675	0.1685935
TCGA-ER-A196-01	0.095083717	0.043668433	0.044835255	0.237115525	0.06276485	0.3894772	0.053910133	0.0349138	0.129924763	0.231343925
TCGA-ER-A197-06	0.107960133	0.046883194	0.078293355	0.210463675	0.085614025	0.26586892	0.053402184	0.031786043	0.133279413	0.0798897
TCGA-ER-A198-06	0.164165117	0.047413288	0.05314003	0.25972485	0.169216025	0.05490844	0.054673589	0.031311871	0.130289763	0.46927175
TCGA-ER-A199-06	0.089593083	0.050201547	0.041145055	0.2541655	0.06629085	0.3847212	0.052923733	0.034164329	0.141261213	0.09958155
TCGA-ER-A19A-06	0.098359583	0.050831333	0.049432627	0.253761225	0.062870625	0.0571199	0.070522322	0.032229114	0.1382238	0.192285675
TCGA-ER-A19B-06	0.104348883	0.059826846	0.042623964	0.118340125	0.05189115	0.05432066	0.045981	0.038941886	0.092259738	0.120731175
TCGA-ER-A19C-06	0.181807617	0.042166691	0.036523991	0.180316625	0.081468125	0.04735656	0.037150256	0.025955271	0.128735574	0.08871945
TCGA-ER-A19D-06	0.11133105	0.051163933	0.044205582	0.24573075	0.087424275	0.6072246	0.0679399	0.038902371	0.141365975	0.058048025
TCGA-ER-A19E-06	0.098660367	0.05042934	0.072528455	0.14722585	0.07993635	0.1858603	0.04690164	0.029594229	0.138803825	0.0623694
TCGA-ER-A19F-06	0.10971045	0.052732847	0.043931373	0.26410945	0.08054945	0.05659252	0.049524556	0.028939071	0.14300565	0.168682625
TCGA-ER-A19G-06	0.096730383	0.0513765	0.071818755	0.194390125	0.0471322	0.24294032	0.0488083	0.0354172	0.093960763	0.070401225
TCGA-ER-A19H-06	0.0973655	0.056822113	0.050193227	0.143336675	0.059724675	0.06186686	0.056356022	0.033444286	0.131192338	0.08345445
TCGA-ER-A19J-06	0.083699	0.0450755	0.036366609	0.2199067	0.084455625	0.05426754	0.047184122	0.031056143	0.134768525	0.0660925
TCGA-ER-A19K-01	0.138372067	0.048075173	0.0453531	0.271069025	0.0571601	0.3572864	0.050031133	0.032308871	0.137925675	0.162214525
TCGA-ER-A19L-06	0.165918117	0.044682372	0.071367245	0.2652319	0.089808	0.05128934	0.045440554	0.0276526	0.13785955	0.07050045
TCGA-ER-A19M-06	0.142709683	0.05359054	0.04007546	0.22827135	0.0858045	0.06054954	0.070822744	0.034028114	0.132255988	0.227997125
TCGA-ER-A19N-06	0.10476385	0.047240287	0.039633536	0.2417857	0.059248775	0.05530742	0.064582867	0.033330271	0.138536225	0.1327233
TCGA-ER-A19O-06	0.136938467	0.0450935	0.04498582	0.265000525	0.085600625	0.04977654	0.073545822	0.030181314	0.1397096	0.192477825
TCGA-ER-A19P-06	0.113018217	0.06072096	0.052539555	0.2321079	0.095002225	0.423885	0.081311456	0.034407714	0.132579625	0.181892
TCGA-ER-A19Q-06	0.120010617	0.047767587	0.04566377	0.19233365	0.073353475	0.34305372	0.048690478	0.030561286	0.135407888	0.14768845
TCGA-ER-A19S-06	0.101386317	0.054147067	0.039039355	0.24818745	0.05197385	0.4213388	0.073811167	0.030460643	0.137303538	0.2338994
TCGA-ER-A19T-01	0.19146315	0.046167787	0.072647282	0.127936575	0.14965995	0.05925948	0.048571921	0.034008214	0.134667275	0.04043595
TCGA-ER-A19T-06	0.145337667	0.050312707	0.04518357	0.198690775	0.120312675	0.05564762	0.044633	0.0316141	0.13422645	0.107086825
TCGA-ER-A19W-06	0.0980217	0.039603287	0.033281436	0.2476332	0.075300375	0.4292056	0.059803667	0.0333207	0.127001838	0.2206878
TCGA-ER-A1A1-06	0.08177125	0.05374648	0.046185509	0.249820375	0.04686665	0.05515148	0.060324978	0.036541671	0.124505413	0.13378835
TCGA-ER-A2NB-01	0.116882683	0.047362907	0.037317155	0.263076575	0.071204025	0.0568784	0.047325556	0.0304353	0.139769263	0.1037399
TCGA-ER-A2NC-06	0.1672272	0.044492371	0.0338852	0.244268025	0.12593645	0.0563649	0.046746418	0.0295472	0.141258525	0.092031375
TCGA-ER-A2ND-06	0.118423117	0.056015127	0.045053882	0.262263125	0.29725025	0.17734438	0.053336022	0.033899071	0.140654313	0.152861275
TCGA-ER-A2NE-06	0.1230945	0.052783173	0.079401645	0.274101525	0.062537675	0.04399058	0.039916811	0.035920843	0.142543725	0.1075128
TCGA-ER-A2NF-01	0.1192508	0.044776393	0.042204655	0.23413925	0.0478708	0.05223288	0.049671789	0.031510071	0.130635695	0.25024005
TCGA-ER-A2NF-06	0.1605191	0.051159733	0.042414636	0.203396575	0.050865125	0.0521967	0.049997678	0.035785357	0.1306635	0.2394935
TCGA-ER-A2NG-06	0.113975167	0.051670727	0.0420578	0.245675825	0.092125125	0.3367758	0.063988811	0.035693243	0.134723463	0.138057725
TCGA-ER-A2NH-06	0.14084974	0.053280193	0.042257164	0.22514555	0.09514025	0.0728436	0.066945211	0.032413429	0.120182538	0.219568425
TCGA-ER-A3ES-06	0.200573467	0.04995702	0.070636255	0.248312775	0.11236815	0.05079118	0.0611626	0.033161857	0.135727375	0.236569925
TCGA-ER-A3ET-06	0.10473295	0.052094	0.082009464	0.24780675	0.061165725	0.2584716	0.055346533	0.035863629	0.14290135	0.058721125
TCGA-ER-A3EV-06	0.1593982	0.051557407	0.047103518	0.21433185	0.111555125	0.05428484	0.0522011	0.0366923	0.139723813	0.072350475
TCGA-ER-A3PL-06	0.118344417	0.051885113	0.076187773	0.246750525	0.2128045	0.0571717	0.043009533	0.031002957	0.14386805	0.04683865
TCGA-ER-A42H-01	0.119899417	0.050977047	0.070209682	0.192652825	0.1886378	0.05181838	0.0433552	0.033492814	0.130908525	0.0458224
TCGA-ER-A42K-06	0.077584683	0.052036173	0.062187755	0.267964375	0.0762475	0.23311956	0.040015089	0.033483357	0.128440325	0.2082942
TCGA-ER-A42L-06	0.097876617	0.051750837	0.033916936	0.25993985	0.073536375	0.0512431	0.0573087	0.031699071	0.131343788	0.172943525
TCGA-FR-A2OS-01	0.104176133	0.050613113	0.041047582	0.217401275	0.060064725	0.17842668	0.060444722	0.029887614	0.10740465	0.07979335
TCGA-FR-A3R1-01	0.2049676	0.051707553	0.036123173	0.23932545	0.076457625	0.06079224	0.073375467	0.037474186	0.128423463	0.24189405
TCGA-FR-A3YN-06	0.112832383	0.045569767	0.032609191	0.2003217	0.068386075	0.05393604	0.054106267	0.031508543	0.136448425	0.241087225
TCGA-FR-A3YO-06	0.139587183	0.05001378	0.068172555	0.22673815	0.046234875	0.35985732	0.049012467	0.033081757	0.135642013	0.042998225
TCGA-FR-A44A-06	0.11677315	0.049236287	0.079399709	0.2512322	0.0724871	0.3599812	0.065676544	0.033854114	0.106006825	0.23798775
TCGA-FR-A69P-06	0.103061483	0.047210987	0.0338411	0.162769625	0.0677765	0.17294468	0.047221889	0.0346388	0.095508913	0.055765075
TCGA-FR-A726-01	0.168572267	0.047899787	0.034052709	0.19684955	0.196025225	0.05675302	0.039251156	0.029986943	0.100711338	0.046514175
TCGA-FR-A728-01	0.099801533	0.039388353	0.028000009	0.2403771	0.1593666	0.3078568	0.051505778	0.028994957	0.11195025	0.07182055
TCGA-FR-A729-06	0.076394367	0.0474424	0.029093736	0.189933875	0.055034575	0.3216864	0.044795278	0.030580229	0.116913038	0.082479375
TCGA-FR-A7U8-06	0.132082733	0.061381593	0.035498036	0.235483775	0.100102925	0.0615423	0.053816044	0.032091743	0.128967388	0.06262545
TCGA-FR-A7U9-06	0.102028683	0.04389582	0.034001164	0.246511925	0.059250425	0.3541744	0.048389622	0.0317862	0.118765713	0.123777925
TCGA-FR-A7UA-06	0.092224217	0.047341281	0.028690027	0.24327545	0.06812265	0.35309926	0.069319711	0.030053629	0.112556163	0.229390775
TCGA-FR-A8YC-06	0.163164583	0.04275026	0.039524355	0.237953925	0.079621475	0.05219086	0.041034144	0.030831757	0.116052688	0.04721825
TCGA-FR-A8YD-06	0.14681015	0.045024653	0.077169591	0.2277751	0.0984968	0.23633048	0.040752944	0.0278973	0.126548975	0.095395075
TCGA-FR-A8YE-06	0.0841921	0.049045847	0.03472042	0.238924875	0.05710195	0.04855368	0.057953178	0.025932343	0.124757263	0.120787275
TCGA-FS-A1YW-06	0.0912055	0.056889033	0.042455827	0.203410175	0.057259975	0.0631231	0.049595689	0.042532043	0.131860138	0.077545725
TCGA-FS-A1YX-06	0.112215317	0.058386716	0.076709964	0.23744685	0.084855375	0.473322	0.062647367	0.032224214	0.13056935	0.15090015
TCGA-FS-A1YY-06	0.09011185	0.045975127	0.040559809	0.261579525	0.057413675	0.39658818	0.043606211	0.031311729	0.12809005	0.24041275
TCGA-FS-A1Z0-06	0.122019483	0.053380413	0.080903682	0.22356095	0.08251935	0.40213704	0.059252333	0.032108857	0.135614563	0.2217465
TCGA-FS-A1Z3-06	0.126242833	0.048623627	0.041231127	0.220306125	0.090540475	0.17893288	0.048797278	0.030238686	0.139864888	0.19928745
TCGA-FS-A1Z4-06	0.120671983	0.046460933	0.039653473	0.2330966	0.05684165	0.05869828	0.059948978	0.031786057	0.12740355	0.113474025
TCGA-FS-A1Z7-06	0.136077417	0.05518424	0.048718664	0.194020375	0.092669875	0.05253622	0.050466333	0.029919371	0.141457688	0.162466
TCGA-FS-A1ZA-06	0.131783083	0.05071728	0.04103179	0.19256545	0.0893074	0.1991167	0.048425578	0.030999129	0.1150534	0.152808925
TCGA-FS-A1ZB-06	0.126578733	0.055311347	0.046294364	0.188584925	0.111341475	0.07623694	0.052993367	0.0387969	0.13260705	0.154901425
TCGA-FS-A1ZC-06	0.137909067	0.05395132	0.071609736	0.19133585	0.0637126	0.06148694	0.043334467	0.034684643	0.140926188	0.061546933
TCGA-FS-A1ZD-06	0.17494085	0.036831707	0.048212064	0.256741475	0.1129287	0.06033052	0.055210444	0.030579686	0.139898975	0.04597115
TCGA-FS-A1ZE-06	0.157722133	0.05586582	0.042714309	0.0783274	0.10199975	0.06191602	0.043723389	0.034688914	0.1410988	0.140369925
TCGA-FS-A1ZF-06	0.120143617	0.050522013	0.05150914	0.20257355	0.085610725	0.1659978	0.048200422	0.031672643	0.141474363	0.214684625
TCGA-FS-A1ZG-06	0.136960133	0.04522962	0.084399336	0.268699575	0.16279455	0.0951314	0.049020278	0.035106557	0.140180913	0.064313475
TCGA-FS-A1ZH-06	0.103572017	0.05274514	0.042946964	0.229276825	0.096609175	0.28557064	0.055416844	0.029278986	0.136700189	0.163787975
TCGA-FS-A1ZJ-06	0.102057033	0.052261873	0.048098791	0.23556465	0.083523075	0.5356874	0.050910322	0.035083043	0.1469255	0.215977425
TCGA-FS-A1ZK-06	0.129754033	0.053239193	0.065301773	0.256875925	0.099882125	0.06765326	0.052055111	0.036783643	0.136236188	0.054359425
TCGA-FS-A1ZM-06	0.16167595	0.046430137	0.065896836	0.271549325	0.096131625	0.05806556	0.0593243	0.032817643	0.135651138	0.1656864
TCGA-FS-A1ZN-01	0.12245725	0.04863168	0.0443974	0.25734675	0.129599575	0.0625305	0.054545389	0.032139214	0.144567638	0.052940875
TCGA-FS-A1ZP-06	0.11359855	0.053874413	0.045348082	0.23069605	0.08699625	0.0649211	0.058462722	0.030295571	0.13768385	0.25647335
TCGA-FS-A1ZQ-06	0.1009238	0.051846373	0.050770564	0.126717825	0.066862	0.0569854	0.049356067	0.032721157	0.138937488	0.05714525
TCGA-FS-A1ZR-06	0.096979133	0.051340893	0.043471827	0.2597837	0.1169317	0.05503352	0.047573033	0.033321171	0.14157515	0.1825151
TCGA-FS-A1ZS-06	0.205261667	0.05224488	0.065973691	0.262961275	0.087604025	0.05510538	0.046781644	0.032489129	0.07702265	0.20386365
TCGA-FS-A1ZT-06	0.122245	0.047723813	0.04492296	0.197839825	0.09437785	0.05898762	0.056921516	0.034102457	0.109019238	0.136512375
TCGA-FS-A1ZU-06	0.103620267	0.047659033	0.041729355	0.21819155	0.0648559	0.5799238	0.056432433	0.0272964	0.067998688	0.05500325
TCGA-FS-A1ZW-06	0.1193827	0.03920046	0.044386991	0.243207225	0.047213125	0.051701	0.054187789	0.030091986	0.122418438	0.104658425
TCGA-FS-A1ZY-06	0.115708233	0.042538053	0.040878527	0.159149125	0.06590215	0.06109212	0.058078878	0.0286676	0.139733063	0.10525315
TCGA-FS-A1ZZ-06	0.117034017	0.06255288	0.041929791	0.232977925	0.108384225	0.27782904	0.044520822	0.035369186	0.134294625	0.056726
TCGA-FS-A4F0-06	0.137692467	0.052584187	0.070733627	0.256263825	0.111492	0.10238682	0.043622033	0.042566286	0.12702555	0.05748895
TCGA-FS-A4F2-06	0.157237067	0.04852848	0.071782755	0.241233275	0.050382025	0.217079	0.048779111	0.032617914	0.126751938	0.072954425
TCGA-FS-A4F4-06	0.0977088	0.046360097	0.059130355	0.120736025	0.1025938	0.04693388	0.044819778	0.029355543	0.134348903	0.1649442
TCGA-FS-A4F5-06	0.122347317	0.037473765	0.028679164	0.2417845	0.066758225	0.09785486	0.036514622	0.0278995	0.12545924	0.034950375
TCGA-FS-A4F8-06	0.111646117	0.04807734	0.065687573	0.23887095	0.0652912	0.04509934	0.069119944	0.028487857	0.117666825	0.167943775
TCGA-FS-A4F9-06	0.214825583	0.051448953	0.069332918	0.1868829	0.05801065	0.05239538	0.047123944	0.038764371	0.1291155	0.050650825
TCGA-FS-A4FB-06	0.0758214	0.042415433	0.061143491	0.068099525	0.05340495	0.17284052	0.037279289	0.027973843	0.07088095	0.039347
TCGA-FS-A4FC-06	0.149847167	0.048486373	0.0389633	0.26402575	0.064470525	0.3691504	0.062534011	0.034321857	0.131170713	0.14952845
TCGA-FS-A4FD-06	0.11234445	0.040778307	0.028096673	0.0963602	0.06462175	0.04175232	0.042816967	0.027324871	0.072427625	0.25385655
TCGA-FW-A3I3-06	0.114230417	0.06319488	0.073533027	0.22173615	0.08240445	0.11818468	0.035660878	0.031698086	0.127555463	0.2106192
TCGA-FW-A3R5-06	0.1760392	0.049244793	0.0345368	0.2533174	0.179292725	0.07153848	0.055105756	0.035808186	0.13240105	0.113666275
TCGA-FW-A3R5-11	0.1065298	0.043901287	0.034880427	0.2329226	0.06526015	0.05394878	0.041516478	0.0312948	0.121120825	0.19512525
TCGA-FW-A3TU-06	0.217827817	0.051394153	0.0326037	0.24769765	0.246615075	0.2791152	0.049988522	0.038063543	0.12966415	0.067226925
TCGA-FW-A3TV-06	0.105858667	0.048812567	0.040044173	0.164318425	0.056266975	0.3738146	0.0542438	0.035634229	0.13664175	0.198851175
TCGA-FW-A5DX-01	0.124511883	0.052956053	0.056665073	0.160914625	0.08241115	0.0419548	0.047486367	0.028313014	0.122989888	0.039647875
TCGA-FW-A5DY-06	0.09590825	0.036547567	0.034333382	0.24800875	0.095394825	0.34509938	0.061126778	0.035979243	0.11683585	0.1093976
TCGA-GF-A2C7-01	0.135432117	0.046743287	0.038752818	0.261992925	0.107120025	0.05155494	0.062053133	0.031955329	0.138585989	0.0507466
TCGA-GF-A3OT-06	0.14570535	0.0443719	0.073379591	0.27029035	0.09226935	0.34925464	0.052462622	0.033257443	0.130875763	0.08498425
TCGA-GF-A4EO-06	0.079336833	0.050244433	0.070217673	0.20259155	0.051530775	0.39389	0.057389311	0.027877571	0.117518813	0.24291705
TCGA-GF-A6C8-06	0.084933933	0.04360134	0.0782602	0.19572265	0.055925125	0.26847986	0.043712544	0.028216829	0.093627763	0.06884715
TCGA-GF-A6C9-06	0.0884762	0.045025787	0.072532064	0.2487391	0.05349765	0.04657776	0.044606144	0.0316798	0.115053863	0.151409075
TCGA-GF-A769-01	0.168455	0.04395176	0.092466145	0.199951675	0.0764431	0.04862246	0.0462709	0.028919671	0.073412863	0.1787641
TCGA-GN-A262-06	0.137986667	0.050347532	0.042723182	0.1468333	0.06633945	0.4911256	0.0452606	0.034482071	0.138830728	0.50354025
TCGA-GN-A263-01	0.0880517	0.052690907	0.0796782	0.26310885	0.0558053	0.05578818	0.049161978	0.031777114	0.139086688	0.191651375
TCGA-GN-A264-06	0.144904717	0.04614328	0.041949564	0.1988289	0.126145	0.06457094	0.055722622	0.032187829	0.142977	0.063368
TCGA-GN-A265-06	0.116368867	0.041085347	0.086580555	0.25066715	0.0568629	0.05704894	0.057178844	0.035567886	0.116211413	0.176520675
TCGA-GN-A266-06	0.099167517	0.047909013	0.040349136	0.169721875	0.05513535	0.04736498	0.044921147	0.0340719	0.140447825	0.0740371
TCGA-GN-A267-06	0.134916083	0.046590643	0.085286027	0.207375275	0.165872075	0.0598902	0.045404733	0.026362214	0.13439815	0.0563818
TCGA-GN-A268-06	0.222433617	0.058921833	0.079842709	0.266388425	0.07351285	0.09348262	0.087886178	0.033657843	0.144831813	0.2644251
TCGA-GN-A269-01	0.085798267	0.0451361	0.036603491	0.2442115	0.07841625	0.0483017	0.045272656	0.0310689	0.137209363	0.324949875
TCGA-GN-A26A-06	0.111966467	0.045336197	0.072846145	0.1856234	0.10627025	0.30624738	0.045221289	0.030473943	0.13607795	0.081637
TCGA-GN-A26C-01	0.155987033	0.048269473	0.057225255	0.2552324	0.07818805	0.082609	0.0668868	0.0332869	0.140833088	0.105966475
TCGA-GN-A26D-06	0.124198333	0.043132161	0.080327055	0.140855225	0.0934767	0.41127912	0.043396122	0.029041529	0.134445963	0.05240655
TCGA-GN-A4U3-06	0.12873175	0.047122513	0.029016482	0.155746125	0.15113965	0.0523716	0.039581111	0.027274957	0.105798725	0.160262775
TCGA-GN-A4U4-06	0.102195917	0.029140498	0.036205655	0.23780605	0.0672639	0.04678296	0.055011944	0.0271618	0.070807475	0.5137425
TCGA-GN-A4U5-01	0.121797483	0.040633867	0.034604282	0.241009975	0.149175975	0.30446922	0.048848867	0.025217429	0.116165438	0.1521949
TCGA-GN-A4U7-06	0.129919233	0.047979913	0.029547318	0.04233865	0.18175815	0.16782842	0.041678833	0.026757143	0.101730713	0.04180245
TCGA-GN-A4U8-06	0.096803867	0.05071484	0.040666273	0.189991875	0.13125845	0.05722242	0.051811878	0.028553443	0.104951225	0.07708245
TCGA-GN-A4U8-11	0.092573417	0.04674198	0.029626991	0.23930765	0.113893625	0.05713864	0.060421633	0.028116271	0.091344	0.091122625
TCGA-GN-A4U9-06	0.178261	0.042734481	0.033637936	0.259787775	0.165635975	0.04884892	0.057346656	0.024103171	0.104367363	0.0450105
TCGA-GN-A8LK-06	0.152609817	0.052064207	0.084324164	0.2224406	0.113735575	0.05827066	0.045885644	0.031149386	0.0812303	0.050720525
